
# statistics!

#The 1 phis are: 0 

#The 901 thetas are: 0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1 1.05 1.1 1.15 1.2 1.25 1.3 1.35 1.4 1.45 1.5 1.55 1.6 1.65 1.7 1.75 1.8 1.85 1.9 1.95 2 2.05 2.1 2.15 2.2 2.25 2.3 2.35 2.4 2.45 2.5 2.55 2.6 2.65 2.7 2.75 2.8 2.85 2.9 2.95 3 3.05 3.1 3.15 3.2 3.25 3.3 3.35 3.4 3.45 3.5 3.55 3.6 3.65 3.7 3.75 3.8 3.85 3.9 3.95 4 4.05 4.1 4.15 4.2 4.25 4.3 4.35 4.4 4.45 4.5 4.55 4.6 4.65 4.7 4.75 4.8 4.85 4.9 4.95 5 5.05 5.1 5.15 5.2 5.25 5.3 5.35 5.4 5.45 5.5 5.55 5.6 5.65 5.7 5.75 5.8 5.85 5.9 5.95 6 6.05 6.1 6.15 6.2 6.25 6.3 6.35 6.4 6.45 6.5 6.55 6.6 6.65 6.7 6.75 6.8 6.85 6.9 6.95 7 7.05 7.1 7.15 7.2 7.25 7.3 7.35 7.4 7.45 7.5 7.55 7.6 7.65 7.7 7.75 7.8 7.85 7.9 7.95 8 8.05 8.1 8.15 8.2 8.25 8.3 8.35 8.4 8.45 8.5 8.55 8.6 8.65 8.7 8.75 8.8 8.85 8.9 8.95 9 9.05 9.1 9.15 9.2 9.25 9.3 9.35 9.4 9.45 9.5 9.55 9.6 9.65 9.7 9.75 9.8 9.85 9.9 9.95 10 10.05 10.1 10.15 10.2 10.25 10.3 10.35 10.4 10.45 10.5 10.55 10.6 10.65 10.7 10.75 10.8 10.85 10.9 10.95 11 11.05 11.1 11.15 11.2 11.25 11.3 11.35 11.4 11.45 11.5 11.55 11.6 11.65 11.7 11.75 11.8 11.85 11.9 11.95 12 12.05 12.1 12.15 12.2 12.25 12.3 12.35 12.4 12.45 12.5 12.55 12.6 12.65 12.7 12.75 12.8 12.85 12.9 12.95 13 13.05 13.1 13.15 13.2 13.25 13.3 13.35 13.4 13.45 13.5 13.55 13.6 13.65 13.7 13.75 13.8 13.85 13.9 13.95 14 14.05 14.1 14.15 14.2 14.25 14.3 14.35 14.4 14.45 14.5 14.55 14.6 14.65 14.7 14.75 14.8 14.85 14.9 14.95 15 15.05 15.1 15.15 15.2 15.25 15.3 15.35 15.4 15.45 15.5 15.55 15.6 15.65 15.7 15.75 15.8 15.85 15.9 15.95 16 16.05 16.1 16.15 16.2 16.25 16.3 16.35 16.4 16.45 16.5 16.55 16.6 16.65 16.7 16.75 16.8 16.85 16.9 16.95 17 17.05 17.1 17.15 17.2 17.25 17.3 17.35 17.4 17.45 17.5 17.55 17.6 17.65 17.7 17.75 17.8 17.85 17.9 17.95 18 18.05 18.1 18.15 18.2 18.25 18.3 18.35 18.4 18.45 18.5 18.55 18.6 18.65 18.7 18.75 18.8 18.85 18.9 18.95 19 19.05 19.1 19.15 19.2 19.25 19.3 19.35 19.4 19.45 19.5 19.55 19.6 19.65 19.7 19.75 19.8 19.85 19.9 19.95 20 20.05 20.1 20.15 20.2 20.25 20.3 20.35 20.4 20.45 20.5 20.55 20.6 20.65 20.7 20.75 20.8 20.85 20.9 20.95 21 21.05 21.1 21.15 21.2 21.25 21.3 21.35 21.4 21.45 21.5 21.55 21.6 21.65 21.7 21.75 21.8 21.85 21.9 21.95 22 22.05 22.1 22.15 22.2 22.25 22.3 22.35 22.4 22.45 22.5 22.55 22.6 22.65 22.7 22.75 22.8 22.85 22.9 22.95 23 23.05 23.1 23.15 23.2 23.25 23.3 23.35 23.4 23.45 23.5 23.55 23.6 23.65 23.7 23.75 23.8 23.85 23.9 23.95 24 24.05 24.1 24.15 24.2 24.25 24.3 24.35 24.4 24.45 24.5 24.55 24.6 24.65 24.7 24.75 24.8 24.85 24.9 24.95 25 25.05 25.1 25.15 25.2 25.25 25.3 25.35 25.4 25.45 25.5 25.55 25.6 25.65 25.7 25.75 25.8 25.85 25.9 25.95 26 26.05 26.1 26.15 26.2 26.25 26.3 26.35 26.4 26.45 26.5 26.55 26.6 26.65 26.7 26.75 26.8 26.85 26.9 26.95 27 27.05 27.1 27.15 27.2 27.25 27.3 27.35 27.4 27.45 27.5 27.55 27.6 27.65 27.7 27.75 27.8 27.85 27.9 27.95 28 28.05 28.1 28.15 28.2 28.25 28.3 28.35 28.4 28.45 28.5 28.55 28.6 28.65 28.7 28.75 28.8 28.85 28.9 28.95 29 29.05 29.1 29.15 29.2 29.25 29.3 29.35 29.4 29.45 29.5 29.55 29.6 29.65 29.7 29.75 29.8 29.85 29.9 29.95 30 30.05 30.1 30.15 30.2 30.25 30.3 30.35 30.4 30.45 30.5 30.55 30.6 30.65 30.7 30.75 30.8 30.85 30.9 30.95 31 31.05 31.1 31.15 31.2 31.25 31.3 31.35 31.4 31.45 31.5 31.55 31.6 31.65 31.7 31.75 31.8 31.85 31.9 31.95 32 32.05 32.1 32.15 32.2 32.25 32.3 32.35 32.4 32.45 32.5 32.55 32.6 32.65 32.7 32.75 32.8 32.85 32.9 32.95 33 33.05 33.1 33.15 33.2 33.25 33.3 33.35 33.4 33.45 33.5 33.55 33.6 33.65 33.7 33.75 33.8 33.85 33.9 33.95 34 34.05 34.1 34.15 34.2 34.25 34.3 34.35 34.4 34.45 34.5 34.55 34.6 34.65 34.7 34.75 34.8 34.85 34.9 34.95 35 35.05 35.1 35.15 35.2 35.25 35.3 35.35 35.4 35.45 35.5 35.55 35.6 35.65 35.7 35.75 35.8 35.85 35.9 35.95 36 36.05 36.1 36.15 36.2 36.25 36.3 36.35 36.4 36.45 36.5 36.55 36.6 36.65 36.7 36.75 36.8 36.85 36.9 36.95 37 37.05 37.1 37.15 37.2 37.25 37.3 37.35 37.4 37.45 37.5 37.55 37.6 37.65 37.7 37.75 37.8 37.85 37.9 37.95 38 38.05 38.1 38.15 38.2 38.25 38.3 38.35 38.4 38.45 38.5 38.55 38.6 38.65 38.7 38.75 38.8 38.85 38.9 38.95 39 39.05 39.1 39.15 39.2 39.25 39.3 39.35 39.4 39.45 39.5 39.55 39.6 39.65 39.7 39.75 39.8 39.85 39.9 39.95 40 40.05 40.1 40.15 40.2 40.25 40.3 40.35 40.4 40.45 40.5 40.55 40.6 40.65 40.7 40.75 40.8 40.85 40.9 40.95 41 41.05 41.1 41.15 41.2 41.25 41.3 41.35 41.4 41.45 41.5 41.55 41.6 41.65 41.7 41.75 41.8 41.85 41.9 41.95 42 42.05 42.1 42.15 42.2 42.25 42.3 42.35 42.4 42.45 42.5 42.55 42.6 42.65 42.7 42.75 42.8 42.85 42.9 42.95 43 43.05 43.1 43.15 43.2 43.25 43.3 43.35 43.4 43.45 43.5 43.55 43.6 43.65 43.7 43.75 43.8 43.85 43.9 43.95 44 44.05 44.1 44.15 44.2 44.25 44.3 44.35 44.4 44.45 44.5 44.55 44.6 44.65 44.7 44.75 44.8 44.85 44.9 44.95 45 

#The 2 frequencies in GHz are: 0.1 1 
#times:
The size of this surface was 64x64m
The maximum number of track subdivisions was: 1, and the max number of facet divisions was 1^2

Surface initialisation took 0 seconds.
Track initialisation took 0 seconds.
Other initialisation took 0 seconds.
Cherenkov calculations took 6 seconds.

Total simulation took 0 minutes and 6 seconds.

Maximum 'curvature' MAX_CURVE = 0
Max num track divs = 1
Max num facet divs = 1
Facets were split 0 times.





#Visibility stats:
# Theta    phi   Good    Badcos    Blocked
0  0      7938      0      0
0.000872665  0      7938      0      0
0.00174533  0      7938      0      0
0.00261799  0      7938      0      0
0.00349066  0      7938      0      0
0.00436332  0      7938      0      0
0.00523599  0      7938      0      0
0.00610865  0      7938      0      0
0.00698132  0      7938      0      0
0.00785398  0      7938      0      0
0.00872665  0      7938      0      0
0.00959931  0      7938      0      0
0.010472  0      7938      0      0
0.0113446  0      7938      0      0
0.0122173  0      7938      0      0
0.01309  0      7938      0      0
0.0139626  0      7938      0      0
0.0148353  0      7938      0      0
0.015708  0      7938      0      0
0.0165806  0      7938      0      0
0.0174533  0      7938      0      0
0.018326  0      7938      0      0
0.0191986  0      7938      0      0
0.0200713  0      7938      0      0
0.020944  0      7938      0      0
0.0218166  0      7938      0      0
0.0226893  0      7938      0      0
0.0235619  0      7938      0      0
0.0244346  0      7938      0      0
0.0253073  0      7938      0      0
0.0261799  0      7938      0      0
0.0270526  0      7938      0      0
0.0279253  0      7938      0      0
0.0287979  0      7938      0      0
0.0296706  0      7938      0      0
0.0305433  0      7938      0      0
0.0314159  0      7938      0      0
0.0322886  0      7938      0      0
0.0331613  0      7938      0      0
0.0340339  0      7938      0      0
0.0349066  0      7938      0      0
0.0357792  0      7938      0      0
0.0366519  0      7938      0      0
0.0375246  0      7938      0      0
0.0383972  0      7938      0      0
0.0392699  0      7938      0      0
0.0401426  0      7938      0      0
0.0410152  0      7938      0      0
0.0418879  0      7938      0      0
0.0427606  0      7938      0      0
0.0436332  0      7938      0      0
0.0445059  0      7938      0      0
0.0453786  0      7938      0      0
0.0462512  0      7938      0      0
0.0471239  0      7938      0      0
0.0479966  0      7938      0      0
0.0488692  0      7938      0      0
0.0497419  0      7938      0      0
0.0506145  0      7938      0      0
0.0514872  0      7938      0      0
0.0523599  0      7938      0      0
0.0532325  0      7938      0      0
0.0541052  0      7938      0      0
0.0549779  0      7938      0      0
0.0558505  0      7938      0      0
0.0567232  0      7938      0      0
0.0575959  0      7938      0      0
0.0584685  0      7938      0      0
0.0593412  0      7938      0      0
0.0602139  0      7938      0      0
0.0610865  0      7938      0      0
0.0619592  0      7938      0      0
0.0628319  0      7938      0      0
0.0637045  0      7938      0      0
0.0645772  0      7938      0      0
0.0654498  0      7938      0      0
0.0663225  0      7938      0      0
0.0671952  0      7938      0      0
0.0680678  0      7938      0      0
0.0689405  0      7938      0      0
0.0698132  0      7938      0      0
0.0706858  0      7938      0      0
0.0715585  0      7938      0      0
0.0724312  0      7938      0      0
0.0733038  0      7938      0      0
0.0741765  0      7938      0      0
0.0750492  0      7938      0      0
0.0759218  0      7938      0      0
0.0767945  0      7938      0      0
0.0776672  0      7938      0      0
0.0785398  0      7938      0      0
0.0794125  0      7938      0      0
0.0802851  0      7938      0      0
0.0811578  0      7938      0      0
0.0820305  0      7938      0      0
0.0829031  0      7938      0      0
0.0837758  0      7938      0      0
0.0846485  0      7938      0      0
0.0855211  0      7938      0      0
0.0863938  0      7938      0      0
0.0872665  0      7938      0      0
0.0881391  0      7938      0      0
0.0890118  0      7938      0      0
0.0898845  0      7938      0      0
0.0907571  0      7938      0      0
0.0916298  0      7938      0      0
0.0925025  0      7938      0      0
0.0933751  0      7938      0      0
0.0942478  0      7938      0      0
0.0951204  0      7938      0      0
0.0959931  0      7938      0      0
0.0968658  0      7938      0      0
0.0977384  0      7938      0      0
0.0986111  0      7938      0      0
0.0994838  0      7938      0      0
0.100356  0      7938      0      0
0.101229  0      7938      0      0
0.102102  0      7938      0      0
0.102974  0      7938      0      0
0.103847  0      7938      0      0
0.10472  0      7938      0      0
0.105592  0      7938      0      0
0.106465  0      7938      0      0
0.107338  0      7938      0      0
0.10821  0      7938      0      0
0.109083  0      7938      0      0
0.109956  0      7938      0      0
0.110828  0      7938      0      0
0.111701  0      7938      0      0
0.112574  0      7938      0      0
0.113446  0      7938      0      0
0.114319  0      7938      0      0
0.115192  0      7938      0      0
0.116064  0      7938      0      0
0.116937  0      7938      0      0
0.11781  0      7938      0      0
0.118682  0      7938      0      0
0.119555  0      7938      0      0
0.120428  0      7938      0      0
0.1213  0      7938      0      0
0.122173  0      7938      0      0
0.123046  0      7938      0      0
0.123918  0      7938      0      0
0.124791  0      7938      0      0
0.125664  0      7938      0      0
0.126536  0      7938      0      0
0.127409  0      7938      0      0
0.128282  0      7938      0      0
0.129154  0      7938      0      0
0.130027  0      7938      0      0
0.1309  0      7938      0      0
0.131772  0      7938      0      0
0.132645  0      7938      0      0
0.133518  0      7938      0      0
0.13439  0      7938      0      0
0.135263  0      7938      0      0
0.136136  0      7938      0      0
0.137008  0      7938      0      0
0.137881  0      7938      0      0
0.138754  0      7938      0      0
0.139626  0      7938      0      0
0.140499  0      7938      0      0
0.141372  0      7938      0      0
0.142244  0      7938      0      0
0.143117  0      7938      0      0
0.14399  0      7938      0      0
0.144862  0      7938      0      0
0.145735  0      7938      0      0
0.146608  0      7938      0      0
0.14748  0      7938      0      0
0.148353  0      7938      0      0
0.149226  0      7938      0      0
0.150098  0      7938      0      0
0.150971  0      7938      0      0
0.151844  0      7938      0      0
0.152716  0      7938      0      0
0.153589  0      7938      0      0
0.154462  0      7938      0      0
0.155334  0      7938      0      0
0.156207  0      7938      0      0
0.15708  0      7938      0      0
0.157952  0      7938      0      0
0.158825  0      7938      0      0
0.159698  0      7938      0      0
0.16057  0      7938      0      0
0.161443  0      7938      0      0
0.162316  0      7938      0      0
0.163188  0      7938      0      0
0.164061  0      7938      0      0
0.164934  0      7938      0      0
0.165806  0      7938      0      0
0.166679  0      7938      0      0
0.167552  0      7938      0      0
0.168424  0      7938      0      0
0.169297  0      7938      0      0
0.17017  0      7938      0      0
0.171042  0      7938      0      0
0.171915  0      7938      0      0
0.172788  0      7938      0      0
0.17366  0      7938      0      0
0.174533  0      7938      0      0
0.175406  0      7938      0      0
0.176278  0      7938      0      0
0.177151  0      7938      0      0
0.178024  0      7938      0      0
0.178896  0      7938      0      0
0.179769  0      7938      0      0
0.180642  0      7938      0      0
0.181514  0      7938      0      0
0.182387  0      7938      0      0
0.18326  0      7938      0      0
0.184132  0      7938      0      0
0.185005  0      7938      0      0
0.185878  0      7938      0      0
0.18675  0      7938      0      0
0.187623  0      7938      0      0
0.188496  0      7938      0      0
0.189368  0      7938      0      0
0.190241  0      7938      0      0
0.191114  0      7938      0      0
0.191986  0      7938      0      0
0.192859  0      7938      0      0
0.193732  0      7938      0      0
0.194604  0      7938      0      0
0.195477  0      7938      0      0
0.19635  0      7938      0      0
0.197222  0      7938      0      0
0.198095  0      7938      0      0
0.198968  0      7938      0      0
0.19984  0      7938      0      0
0.200713  0      7938      0      0
0.201586  0      7938      0      0
0.202458  0      7938      0      0
0.203331  0      7938      0      0
0.204204  0      7938      0      0
0.205076  0      7938      0      0
0.205949  0      7938      0      0
0.206822  0      7938      0      0
0.207694  0      7938      0      0
0.208567  0      7938      0      0
