# Outputting data by phi for Stokes 3
# We have 1 phi-specific tables, each of
# which contains nthetas = 901 rows by nfreqs = 2 columns;# The thetas are: 45 45.05 45.1 45.15 45.2 45.25 45.3 45.35 45.4 45.45 45.5 45.55 45.6 45.65 45.7 45.75 45.8 45.85 45.9 45.95 46 46.05 46.1 46.15 46.2 46.25 46.3 46.35 46.4 46.45 46.5 46.55 46.6 46.65 46.7 46.75 46.8 46.85 46.9 46.95 47 47.05 47.1 47.15 47.2 47.25 47.3 47.35 47.4 47.45 47.5 47.55 47.6 47.65 47.7 47.75 47.8 47.85 47.9 47.95 48 48.05 48.1 48.15 48.2 48.25 48.3 48.35 48.4 48.45 48.5 48.55 48.6 48.65 48.7 48.75 48.8 48.85 48.9 48.95 49 49.05 49.1 49.15 49.2 49.25 49.3 49.35 49.4 49.45 49.5 49.55 49.6 49.65 49.7 49.75 49.8 49.85 49.9 49.95 50 50.05 50.1 50.15 50.2 50.25 50.3 50.35 50.4 50.45 50.5 50.55 50.6 50.65 50.7 50.75 50.8 50.85 50.9 50.95 51 51.05 51.1 51.15 51.2 51.25 51.3 51.35 51.4 51.45 51.5 51.55 51.6 51.65 51.7 51.75 51.8 51.85 51.9 51.95 52 52.05 52.1 52.15 52.2 52.25 52.3 52.35 52.4 52.45 52.5 52.55 52.6 52.65 52.7 52.75 52.8 52.85 52.9 52.95 53 53.05 53.1 53.15 53.2 53.25 53.3 53.35 53.4 53.45 53.5 53.55 53.6 53.65 53.7 53.75 53.8 53.85 53.9 53.95 54 54.05 54.1 54.15 54.2 54.25 54.3 54.35 54.4 54.45 54.5 54.55 54.6 54.65 54.7 54.75 54.8 54.85 54.9 54.95 55 55.05 55.1 55.15 55.2 55.25 55.3 55.35 55.4 55.45 55.5 55.55 55.6 55.65 55.7 55.75 55.8 55.85 55.9 55.95 56 56.05 56.1 56.15 56.2 56.25 56.3 56.35 56.4 56.45 56.5 56.55 56.6 56.65 56.7 56.75 56.8 56.85 56.9 56.95 57 57.05 57.1 57.15 57.2 57.25 57.3 57.35 57.4 57.45 57.5 57.55 57.6 57.65 57.7 57.75 57.8 57.85 57.9 57.95 58 58.05 58.1 58.15 58.2 58.25 58.3 58.35 58.4 58.45 58.5 58.55 58.6 58.65 58.7 58.75 58.8 58.85 58.9 58.95 59 59.05 59.1 59.15 59.2 59.25 59.3 59.35 59.4 59.45 59.5 59.55 59.6 59.65 59.7 59.75 59.8 59.85 59.9 59.95 60 60.05 60.1 60.15 60.2 60.25 60.3 60.35 60.4 60.45 60.5 60.55 60.6 60.65 60.7 60.75 60.8 60.85 60.9 60.95 61 61.05 61.1 61.15 61.2 61.25 61.3 61.35 61.4 61.45 61.5 61.55 61.6 61.65 61.7 61.75 61.8 61.85 61.9 61.95 62 62.05 62.1 62.15 62.2 62.25 62.3 62.35 62.4 62.45 62.5 62.55 62.6 62.65 62.7 62.75 62.8 62.85 62.9 62.95 63 63.05 63.1 63.15 63.2 63.25 63.3 63.35 63.4 63.45 63.5 63.55 63.6 63.65 63.7 63.75 63.8 63.85 63.9 63.95 64 64.05 64.1 64.15 64.2 64.25 64.3 64.35 64.4 64.45 64.5 64.55 64.6 64.65 64.7 64.75 64.8 64.85 64.9 64.95 65 65.05 65.1 65.15 65.2 65.25 65.3 65.35 65.4 65.45 65.5 65.55 65.6 65.65 65.7 65.75 65.8 65.85 65.9 65.95 66 66.05 66.1 66.15 66.2 66.25 66.3 66.35 66.4 66.45 66.5 66.55 66.6 66.65 66.7 66.75 66.8 66.85 66.9 66.95 67 67.05 67.1 67.15 67.2 67.25 67.3 67.35 67.4 67.45 67.5 67.55 67.6 67.65 67.7 67.75 67.8 67.85 67.9 67.95 68 68.05 68.1 68.15 68.2 68.25 68.3 68.35 68.4 68.45 68.5 68.55 68.6 68.65 68.7 68.75 68.8 68.85 68.9 68.95 69 69.05 69.1 69.15 69.2 69.25 69.3 69.35 69.4 69.45 69.5 69.55 69.6 69.65 69.7 69.75 69.8 69.85 69.9 69.95 70 70.05 70.1 70.15 70.2 70.25 70.3 70.35 70.4 70.45 70.5 70.55 70.6 70.65 70.7 70.75 70.8 70.85 70.9 70.95 71 71.05 71.1 71.15 71.2 71.25 71.3 71.35 71.4 71.45 71.5 71.55 71.6 71.65 71.7 71.75 71.8 71.85 71.9 71.95 72 72.05 72.1 72.15 72.2 72.25 72.3 72.35 72.4 72.45 72.5 72.55 72.6 72.65 72.7 72.75 72.8 72.85 72.9 72.95 73 73.05 73.1 73.15 73.2 73.25 73.3 73.35 73.4 73.45 73.5 73.55 73.6 73.65 73.7 73.75 73.8 73.85 73.9 73.95 74 74.05 74.1 74.15 74.2 74.25 74.3 74.35 74.4 74.45 74.5 74.55 74.6 74.65 74.7 74.75 74.8 74.85 74.9 74.95 75 75.05 75.1 75.15 75.2 75.25 75.3 75.35 75.4 75.45 75.5 75.55 75.6 75.65 75.7 75.75 75.8 75.85 75.9 75.95 76 76.05 76.1 76.15 76.2 76.25 76.3 76.35 76.4 76.45 76.5 76.55 76.6 76.65 76.7 76.75 76.8 76.85 76.9 76.95 77 77.05 77.1 77.15 77.2 77.25 77.3 77.35 77.4 77.45 77.5 77.55 77.6 77.65 77.7 77.75 77.8 77.85 77.9 77.95 78 78.05 78.1 78.15 78.2 78.25 78.3 78.35 78.4 78.45 78.5 78.55 78.6 78.65 78.7 78.75 78.8 78.85 78.9 78.95 79 79.05 79.1 79.15 79.2 79.25 79.3 79.35 79.4 79.45 79.5 79.55 79.6 79.65 79.7 79.75 79.8 79.85 79.9 79.95 80 80.05 80.1 80.15 80.2 80.25 80.3 80.35 80.4 80.45 80.5 80.55 80.6 80.65 80.7 80.75 80.8 80.85 80.9 80.95 81 81.05 81.1 81.15 81.2 81.25 81.3 81.35 81.4 81.45 81.5 81.55 81.6 81.65 81.7 81.75 81.8 81.85 81.9 81.95 82 82.05 82.1 82.15 82.2 82.25 82.3 82.35 82.4 82.45 82.5 82.55 82.6 82.65 82.7 82.75 82.8 82.85 82.9 82.95 83 83.05 83.1 83.15 83.2 83.25 83.3 83.35 83.4 83.45 83.5 83.55 83.6 83.65 83.7 83.75 83.8 83.85 83.9 83.95 84 84.05 84.1 84.15 84.2 84.25 84.3 84.35 84.4 84.45 84.5 84.55 84.6 84.65 84.7 84.75 84.8 84.85 84.9 84.95 85 85.05 85.1 85.15 85.2 85.25 85.3 85.35 85.4 85.45 85.5 85.55 85.6 85.65 85.7 85.75 85.8 85.85 85.9 85.95 86 86.05 86.1 86.15 86.2 86.25 86.3 86.35 86.4 86.45 86.5 86.55 86.6 86.65 86.7 86.75 86.8 86.85 86.9 86.95 87 87.05 87.1 87.15 87.2 87.25 87.3 87.35 87.4 87.45 87.5 87.55 87.6 87.65 87.7 87.75 87.8 87.85 87.9 87.95 88 88.05 88.1 88.15 88.2 88.25 88.3 88.35 88.4 88.45 88.5 88.55 88.6 88.65 88.7 88.75 88.8 88.85 88.9 88.95 89 89.05 89.1 89.15 89.2 89.25 89.3 89.35 89.4 89.45 89.5 89.55 89.6 89.65 89.7 89.75 89.8 89.85 89.9 89.95 90 
# The freqs are: 100 1000  (MHz)



# All phi-freq for phi 0
53.45  -4.7433e-19 8.49221e-18
53.5  -4.57401e-19 8.01691e-18
53.55  -4.86703e-19 7.49078e-18
53.6  -4.87541e-19 6.47599e-18
53.65  -4.82382e-19 5.54276e-18
53.7  -4.71516e-19 4.47337e-18
53.75  -4.73054e-19 3.35586e-18
53.8  -4.89761e-19 2.49185e-18
53.85  -4.61514e-19 1.47923e-18
53.9  -4.8683e-19 6.05494e-19
53.95  -5.00862e-19 -3.42394e-19
54  -4.66476e-19 -1.08677e-18
54.05  -4.7095e-19 -1.66583e-18
54.1  -4.62209e-19 -2.23327e-18
54.15  -4.63471e-19 -2.72923e-18
54.2  -4.78083e-19 -3.15382e-18
54.25  -4.78178e-19 -3.47984e-18
54.3  -4.7384e-19 -3.74324e-18
54.35  -5.07418e-19 -4.0362e-18
54.4  -4.69582e-19 -4.1778e-18
54.45  -4.95505e-19 -4.40586e-18
54.5  -4.909e-19 -4.50534e-18
54.55  -5.10254e-19 -4.61096e-18
54.6  -4.76362e-19 -4.74995e-18
54.65  -4.48742e-19 -4.69356e-18
54.7  -4.71106e-19 -4.76024e-18
54.75  -4.89888e-19 -4.82669e-18
54.8  -4.54646e-19 -4.78292e-18
54.85  -4.56008e-19 -4.7669e-18
54.9  -4.94143e-19 -4.77632e-18
54.95  -4.67714e-19 -4.49474e-18
55  -4.61648e-19 -4.44698e-18
55.05  -4.93913e-19 -4.05675e-18
55.1  -4.51618e-19 -3.68735e-18
55.15  -4.39179e-19 -3.33002e-18
55.2  -4.6453e-19 -2.76063e-18
55.25  -4.64615e-19 -2.13459e-18
55.3  -4.76321e-19 -1.341e-18
55.35  -4.3962e-19 -4.28205e-19
55.4  -4.6881e-19 3.80522e-19
55.45  -4.24448e-19 1.42945e-18
55.5  -4.38705e-19 2.39303e-18
55.55  -4.50594e-19 3.27991e-18
55.6  -4.44232e-19 4.13205e-18
55.65  -4.23616e-19 4.71081e-18
55.7  -4.22764e-19 5.20981e-18
55.75  -4.24053e-19 5.32e-18
55.8  -4.08429e-19 5.33628e-18
55.85  -3.91155e-19 5.07502e-18
55.9  -4.04925e-19 4.67632e-18
55.95  -3.93248e-19 4.05447e-18
56  -4.0173e-19 3.42742e-18
56.05  -3.90995e-19 2.72122e-18
56.1  -4.02438e-19 1.89998e-18
56.15  -3.59604e-19 1.10017e-18
56.2  -3.65176e-19 3.92111e-19
56.25  -3.78798e-19 -4.57322e-19
56.3  -3.74314e-19 -1.00982e-18
56.35  -3.64885e-19 -1.71116e-18
56.4  -3.40151e-19 -2.44242e-18
56.45  -3.22511e-19 -2.90179e-18
56.5  -3.21963e-19 -3.36509e-18
56.55  -3.40702e-19 -3.73145e-18
56.6  -3.00486e-19 -4.05174e-18
56.65  -3.13761e-19 -4.27819e-18
56.7  -3.3099e-19 -4.33668e-18
56.75  -2.82337e-19 -4.2523e-18
56.8  -2.64958e-19 -4.15762e-18
56.85  -2.9982e-19 -3.92789e-18
56.9  -2.67922e-19 -3.59698e-18
56.95  -2.95858e-19 -3.06942e-18
57  -2.75083e-19 -2.45486e-18
57.05  -2.60097e-19 -1.69499e-18
57.1  -2.43387e-19 -9.41708e-19
57.15  -2.58799e-19 -9.84584e-20
57.2  -2.29697e-19 6.09152e-19
57.25  -2.51463e-19 1.21018e-18
57.3  -2.33663e-19 1.90299e-18
57.35  -2.17131e-19 2.31543e-18
57.4  -2.12316e-19 2.65423e-18
57.45  -2.07403e-19 2.77156e-18
57.5  -2.12418e-19 2.77793e-18
57.55  -1.89098e-19 2.66725e-18
57.6  -1.88248e-19 2.52941e-18
57.65  -2.07557e-19 2.21231e-18
57.7  -1.54983e-19 1.92878e-18
57.75  -1.5737e-19 1.57871e-18
57.8  -1.49309e-19 1.32193e-18
57.85  -1.8599e-19 9.22286e-19
57.9  -1.61465e-19 7.17745e-19
57.95  -1.17417e-19 4.23033e-19
58  -1.16131e-19 1.75538e-19
58.05  -1.39476e-19 1.6499e-20
58.1  -9.67562e-20 -1.69091e-19
58.15  -1.33214e-19 -3.88139e-19
58.2  -9.92609e-20 -5.09822e-19
58.25  -1.0481e-19 -6.00858e-19
58.3  -8.81195e-20 -6.731e-19
58.35  -8.17607e-20 -7.39932e-19
58.4  -5.75388e-20 -8.21265e-19
58.45  -5.39951e-20 -8.57271e-19
58.5  -7.26231e-20 -9.38186e-19
58.55  -3.37398e-20 -1.0177e-18
58.6  -2.4778e-20 -1.13709e-18
58.65  -6.82308e-20 -1.19741e-18
58.7  -1.60928e-20 -1.14284e-18
58.75  -3.89068e-20 -1.17344e-18
58.8  -7.14093e-22 -1.14285e-18
58.85  -1.46167e-20 -1.16319e-18
58.9  4.51294e-21 -1.11923e-18
58.95  2.58443e-20 -8.83536e-19
59  4.92441e-20 -7.49217e-19
59.05  3.58012e-20 -5.00335e-19
59.1  2.66054e-20 -3.09502e-19
59.15  4.63957e-20 5.74362e-22
59.2  2.42529e-20 3.75352e-19
59.25  8.10334e-20 6.43508e-19
59.3  5.01538e-20 9.7375e-19
59.35  8.15684e-20 1.20867e-18
59.4  5.90568e-20 1.45246e-18
59.45  9.63077e-20 1.64082e-18
59.5  8.50819e-20 1.7325e-18
59.55  1.01125e-19 1.82046e-18
59.6  1.14526e-19 1.77458e-18
59.65  9.80042e-20 1.58286e-18
59.7  1.37305e-19 1.36978e-18
59.75  1.28689e-19 1.0913e-18
59.8  1.45737e-19 8.0469e-19
59.85  1.2404e-19 4.74817e-19
59.9  1.25211e-19 5.99547e-20
59.95  1.24685e-19 -2.33434e-19
60  1.39634e-19 -5.47525e-19
60.05  1.42629e-19 -9.39889e-19
60.1  1.44752e-19 -1.22833e-18
60.15  1.68043e-19 -1.59045e-18
60.2  1.57679e-19 -1.77514e-18
60.25  1.50725e-19 -1.9513e-18
60.3  1.61721e-19 -2.09722e-18
60.35  1.74356e-19 -2.1128e-18
60.4  1.76274e-19 -2.1586e-18
60.45  1.88335e-19 -1.99148e-18
60.5  1.93162e-19 -1.89115e-18
60.55  1.82253e-19 -1.6492e-18
60.6  2.32064e-19 -1.27195e-18
60.65  2.06998e-19 -8.8854e-19
60.7  2.21494e-19 -5.45988e-19
60.75  2.19383e-19 -7.25171e-20
60.8  2.21038e-19 4.5181e-19
60.85  2.39386e-19 8.76082e-19
60.9  2.26589e-19 1.13548e-18
60.95  2.38494e-19 1.38602e-18
61  2.26678e-19 1.65449e-18
61.05  2.28691e-19 1.75853e-18
61.1  2.25785e-19 1.75506e-18
61.15  2.36791e-19 1.61945e-18
61.2  2.88638e-19 1.53303e-18
61.25  2.48296e-19 1.35768e-18
61.3  2.551e-19 1.13681e-18
61.35  2.35409e-19 8.36441e-19
61.4  2.78402e-19 5.66421e-19
61.45  2.54038e-19 2.62525e-19
61.5  2.62067e-19 1.09366e-19
61.55  2.79324e-19 -1.93728e-19
61.6  2.62321e-19 -3.51605e-19
61.65  2.75921e-19 -6.19037e-19
61.7  2.76697e-19 -7.33443e-19
61.75  2.67622e-19 -8.39768e-19
61.8  2.95682e-19 -9.61455e-19
61.85  2.72905e-19 -9.6056e-19
61.9  2.89234e-19 -1.02163e-18
61.95  2.6708e-19 -1.10281e-18
62  3.02076e-19 -1.15674e-18
62.05  2.81181e-19 -1.12759e-18
62.1  2.9475e-19 -1.18844e-18
62.15  2.97835e-19 -1.17415e-18
62.2  2.87004e-19 -1.1392e-18
62.25  2.80973e-19 -1.16176e-18
62.3  3.1321e-19 -1.11288e-18
62.35  2.87496e-19 -1.08136e-18
62.4  3.27833e-19 -9.54686e-19
62.45  3.16994e-19 -8.47425e-19
62.5  3.0934e-19 -6.83292e-19
62.55  3.23751e-19 -4.72859e-19
62.6  3.08537e-19 -3.42063e-19
62.65  3.348e-19 1.51975e-20
62.7  3.22112e-19 2.28406e-19
62.75  3.16575e-19 4.58146e-19
62.8  3.18689e-19 6.71861e-19
62.85  3.20461e-19 8.51503e-19
62.9  3.28012e-19 1.07777e-18
62.95  3.34783e-19 1.18659e-18
63  3.43339e-19 1.35951e-18
63.05  3.35809e-19 1.29255e-18
63.1  3.17986e-19 1.30585e-18
63.15  3.34751e-19 1.14598e-18
63.2  3.16934e-19 1.04497e-18
63.25  3.31491e-19 6.77743e-19
63.3  3.38778e-19 3.53777e-19
63.35  3.51501e-19 -2.29633e-21
63.4  3.55198e-19 -2.55594e-19
63.45  3.2154e-19 -5.07375e-19
63.5  3.55519e-19 -9.82695e-19
63.55  3.65369e-19 -1.30926e-18
63.6  3.52733e-19 -1.54688e-18
63.65  3.40907e-19 -1.85103e-18
63.7  3.44099e-19 -1.964e-18
63.75  3.78122e-19 -2.07796e-18
63.8  3.63555e-19 -2.17906e-18
63.85  3.62617e-19 -2.16282e-18
63.9  3.62601e-19 -2.1107e-18
63.95  3.6905e-19 -1.77365e-18
64  3.82839e-19 -1.59746e-18
64.05  3.60635e-19 -1.07475e-18
64.1  3.76702e-19 -7.73152e-19
64.15  3.35248e-19 -2.51415e-19
64.2  3.78077e-19 3.53568e-19
64.25  3.68645e-19 1.0885e-18
64.3  3.63082e-19 1.25351e-18
64.35  3.64313e-19 1.67314e-18
64.4  4.11154e-19 2.11286e-18
64.45  3.7315e-19 2.41816e-18
64.5  4.09466e-19 2.71613e-18
64.55  3.82818e-19 2.6517e-18
64.6  3.69539e-19 2.44916e-18
64.65  3.98896e-19 2.11799e-18
64.7  3.84035e-19 1.89853e-18
64.75  3.87161e-19 1.30968e-18
64.8  4.10449e-19 9.30692e-19
64.85  3.93221e-19 2.7868e-19
64.9  4.01707e-19 -2.44431e-21
64.95  3.9402e-19 -6.37362e-19
65  4.13966e-19 -1.18201e-18
65.05  4.08217e-19 -1.53932e-18
65.1  3.87239e-19 -1.92855e-18
65.15  4.04588e-19 -2.29534e-18
65.2  4.12361e-19 -2.80086e-18
65.25  4.16224e-19 -2.91533e-18
65.3  4.30962e-19 -2.98419e-18
65.35  4.08341e-19 -3.48317e-18
65.4  4.26451e-19 -3.76322e-18
65.45  4.13711e-19 -3.54781e-18
65.5  4.10887e-19 -3.32619e-18
65.55  4.19381e-19 -3.5673e-18
65.6  4.18033e-19 -3.08984e-18
65.65  4.1126e-19 -2.98529e-18
65.7  4.21817e-19 -3.02767e-18
65.75  4.18784e-19 -3.34381e-18
65.8  4.24491e-19 -2.92916e-18
65.85  4.31855e-19 -2.21223e-18
65.9  4.3904e-19 -2.61434e-18
65.95  4.33481e-19 -1.94154e-18
66  4.06383e-19 -1.77055e-18
66.05  4.24315e-19 -2.14063e-18
66.1  4.2292e-19 -1.45076e-18
66.15  4.46347e-19 -1.72667e-18
66.2  4.32775e-19 -8.6448e-19
66.25  4.30609e-19 -8.28264e-19
66.3  4.5556e-19 -6.43172e-19
66.35  4.53476e-19 -3.13892e-19
66.4  4.58775e-19 1.1293e-19
66.45  4.53324e-19 8.70946e-19
66.5  4.61092e-19 1.397e-18
66.55  4.58958e-19 1.66008e-18
66.6  4.46462e-19 2.33984e-18
66.65  4.51378e-19 2.47584e-18
66.7  4.67824e-19 2.45057e-18
66.75  4.46871e-19 2.58734e-18
66.8  4.72525e-19 2.83197e-18
66.85  4.75296e-19 2.58154e-18
66.9  4.74501e-19 2.20784e-18
66.95  4.73736e-19 1.79524e-18
67  4.72271e-19 1.43478e-18
67.05  4.72335e-19 1.02939e-18
67.1  4.77733e-19 5.17807e-19
67.15  4.954e-19 -3.97646e-20
67.2  4.80643e-19 -5.77523e-19
67.25  4.70243e-19 -8.58057e-19
67.3  4.62646e-19 -1.27623e-18
67.35  4.73253e-19 -1.58115e-18
67.4  4.82527e-19 -1.7017e-18
67.45  4.77502e-19 -1.93619e-18
67.5  4.55353e-19 -1.94946e-18
67.55  4.63603e-19 -1.82161e-18
67.6  4.622e-19 -1.73014e-18
67.65  4.53738e-19 -1.35387e-18
67.7  4.77544e-19 -1.19031e-18
67.75  4.9293e-19 -6.7848e-19
67.8  4.70219e-19 -2.86691e-19
67.85  4.58373e-19 2.93677e-19
67.9  4.91333e-19 6.23498e-19
67.95  4.57924e-19 1.0108e-18
68  4.63594e-19 1.29979e-18
68.05  4.6528e-19 1.58971e-18
68.1  4.59816e-19 1.57071e-18
68.15  4.82168e-19 1.59625e-18
68.2  4.68835e-19 1.46187e-18
68.25  4.6177e-19 1.5085e-18
68.3  4.82977e-19 1.40023e-18
68.35  4.6788e-19 1.01998e-18
68.4  4.69881e-19 7.83431e-19
68.45  4.70528e-19 6.50411e-19
68.5  4.63683e-19 2.92352e-19
68.55  4.6581e-19 2.1075e-19
68.6  4.67908e-19 -9.76785e-20
68.65  4.63212e-19 -2.71271e-19
68.7  4.64642e-19 -3.42851e-19
68.75  4.33404e-19 -3.18917e-19
68.8  4.31474e-19 -4.87623e-19
68.85  4.50265e-19 -5.29215e-19
68.9  4.42108e-19 -4.43175e-19
68.95  4.47289e-19 -6.43921e-19
69  4.29986e-19 -4.58606e-19
69.05  4.24115e-19 -6.09277e-19
69.1  4.38998e-19 -4.94595e-19
69.15  4.44612e-19 -6.38006e-19
69.2  4.27733e-19 -4.23113e-19
69.25  4.21826e-19 -4.00377e-19
69.3  4.40673e-19 1.14237e-19
69.35  4.24114e-19 7.1801e-20
69.4  4.25042e-19 4.19565e-19
69.45  4.04064e-19 6.94021e-19
69.5  3.90838e-19 1.43046e-18
69.55  4.22741e-19 2.08396e-18
69.6  3.94147e-19 1.87636e-18
69.65  4.03441e-19 2.87744e-18
69.7  3.83966e-19 2.91272e-18
69.75  3.84994e-19 3.52419e-18
69.8  3.79984e-19 3.32566e-18
69.85  3.85086e-19 3.22559e-18
69.9  3.80584e-19 2.64473e-18
69.95  3.58828e-19 3.28675e-19
70  3.62448e-19 -1.57288e-18
70.05  3.64807e-19 -5.05946e-18
70.1  3.75523e-19 -9.91013e-18
70.15  3.73298e-19 -2.05771e-17
70.2  3.47174e-19 -3.35877e-17
70.25  3.36154e-19 4.98438e-18
70.3  3.45524e-19 1.53064e-17
70.35  3.21256e-19 1.27621e-17
70.4  3.17753e-19 9.16272e-18
70.45  3.27667e-19 7.08388e-18
70.5  3.09766e-19 4.94511e-18
70.55  3.0498e-19 3.35962e-18
70.6  2.99992e-19 2.01354e-18
70.65  2.92155e-19 1.3436e-18
70.7  2.79131e-19 6.78563e-19
70.75  2.50583e-19 -1.69948e-19
70.8  2.83752e-19 -5.68749e-19
70.85  2.67294e-19 -1.22133e-18
70.9  2.49181e-19 -1.56367e-18
70.95  2.53431e-19 -1.68361e-18
71  2.40152e-19 -1.78176e-18
71.05  2.36144e-19 -1.49055e-18
71.1  2.34228e-19 -1.54833e-18
71.15  2.3724e-19 -1.30995e-18
71.2  2.12189e-19 -1.01163e-18
71.25  2.31988e-19 -7.07388e-19
71.3  1.89147e-19 -6.54706e-19
71.35  1.75169e-19 -1.59974e-19
71.4  1.82745e-19 6.6167e-20
71.45  1.7565e-19 2.92378e-19
71.5  1.81861e-19 2.65299e-19
71.55  1.76139e-19 6.42747e-19
71.6  1.47487e-19 3.926e-19
71.65  1.41768e-19 5.01578e-19
71.7  1.24694e-19 4.61178e-19
71.75  1.3254e-19 4.1908e-19
71.8  1.29835e-19 1.59355e-19
71.85  1.06744e-19 -2.1479e-20
71.9  9.26711e-20 -3.1852e-19
71.95  9.87216e-20 -4.99963e-19
72  8.15988e-20 -6.31329e-19
72.05  9.90905e-20 -8.83059e-19
72.1  8.01683e-20 -8.79855e-19
72.15  6.57318e-20 -1.11009e-18
72.2  4.32483e-20 -1.13514e-18
72.25  4.59554e-20 -1.18443e-18
72.3  5.05706e-20 -1.26746e-18
72.35  2.98678e-20 -1.2552e-18
72.4  3.50179e-20 -1.04479e-18
72.45  1.51643e-20 -1.05718e-18
72.5  -3.89606e-21 -9.87735e-19
72.55  -8.64446e-21 -6.73492e-19
72.6  -1.04961e-20 -5.82604e-19
72.65  -3.2468e-20 -2.21219e-19
72.7  -2.75501e-20 1.18568e-19
72.75  -4.7751e-20 3.45818e-19
72.8  -3.69801e-20 6.07011e-19
72.85  -2.58354e-20 1.0301e-18
72.9  -5.19401e-20 9.9617e-19
72.95  -5.78634e-20 1.28853e-18
73  -5.83448e-20 1.43333e-18
73.05  -7.39275e-20 1.51511e-18
73.1  -9.37428e-20 1.27873e-18
73.15  -9.93387e-20 1.08685e-18
73.2  -9.5445e-20 8.39072e-19
73.25  -1.35878e-19 5.98955e-19
73.3  -1.23717e-19 1.06456e-20
73.35  -1.12506e-19 -5.21116e-19
73.4  -1.33813e-19 -8.20076e-19
73.45  -1.63946e-19 -1.33612e-18
73.5  -1.38949e-19 -1.74108e-18
73.55  -1.6896e-19 -1.51305e-18
73.6  -1.89529e-19 -1.64215e-18
73.65  -1.82842e-19 -1.03108e-18
73.7  -1.64877e-19 -8.83172e-19
73.75  -1.90935e-19 2.17988e-19
73.8  -1.95521e-19 3.26765e-20
73.85  -2.31747e-19 5.91067e-19
73.9  -2.28417e-19 3.52473e-19
73.95  -2.1701e-19 -1.89789e-20
74  -2.26743e-19 -4.72814e-19
74.05  -2.50122e-19 -1.13597e-18
74.1  -2.33522e-19 -1.42025e-18
74.15  -2.6329e-19 -1.69728e-18
74.2  -2.55446e-19 -1.97258e-18
74.25  -2.71599e-19 -2.11744e-18
74.3  -2.75989e-19 -2.10189e-18
74.35  -2.73154e-19 -2.00936e-18
74.4  -2.86758e-19 -1.74415e-18
74.45  -2.98378e-19 -1.56414e-18
74.5  -3.08942e-19 -1.29704e-18
74.55  -3.1707e-19 -9.37018e-19
74.6  -3.19679e-19 -4.67014e-19
74.65  -3.34503e-19 -1.20006e-19
74.7  -3.31209e-19 2.08606e-19
74.75  -3.28655e-19 5.48541e-19
74.8  -3.55427e-19 8.2201e-19
74.85  -3.42806e-19 1.05536e-18
74.9  -3.61173e-19 1.25498e-18
74.95  -3.65632e-19 1.35111e-18
75  -3.89544e-19 1.29867e-18
75.05  -3.89664e-19 1.2087e-18
75.1  -4.02583e-19 1.11892e-18
75.15  -4.06834e-19 8.81565e-19
75.2  -4.06705e-19 9.34997e-19
75.25  -4.10609e-19 7.98205e-19
75.3  -4.29951e-19 5.11695e-19
75.35  -4.36115e-19 3.61734e-19
75.4  -4.37194e-19 3.06649e-19
75.45  -4.52048e-19 3.82479e-19
75.5  -4.64974e-19 1.37285e-19
75.55  -4.53744e-19 2.25375e-19
75.6  -4.51949e-19 2.53883e-19
75.65  -4.65221e-19 4.29301e-19
75.7  -4.85008e-19 5.11898e-19
75.75  -5.11489e-19 6.09184e-19
75.8  -5.01277e-19 7.01652e-19
75.85  -5.01688e-19 7.14478e-19
75.9  -5.02933e-19 8.13513e-19
75.95  -5.09147e-19 7.91163e-19
76  -4.9756e-19 7.34542e-19
76.05  -5.35904e-19 7.14999e-19
76.1  -5.33251e-19 3.67938e-19
76.15  -5.45717e-19 1.29748e-19
76.2  -5.58827e-19 -1.90622e-19
76.25  -5.46877e-19 -4.99931e-19
76.3  -5.60277e-19 -9.05898e-19
76.35  -5.60561e-19 -1.30348e-18
76.4  -5.61843e-19 -1.79544e-18
76.45  -5.72186e-19 -2.43938e-18
76.5  -5.82666e-19 -2.75032e-18
76.55  -5.75077e-19 -2.88251e-18
76.6  -6.15177e-19 -3.02438e-18
76.65  -6.00546e-19 -3.2444e-18
76.7  -6.01392e-19 -2.84118e-18
76.75  -6.24949e-19 -2.47831e-18
76.8  -6.02334e-19 -1.70676e-18
76.85  -6.28072e-19 -9.12253e-19
76.9  -6.38808e-19 7.08514e-20
76.95  -6.37674e-19 5.57094e-19
77  -6.40195e-19 1.33155e-18
77.05  -6.63242e-19 1.30779e-18
77.1  -6.84063e-19 1.30336e-18
77.15  -6.67778e-19 1.56779e-18
77.2  -6.78081e-19 1.44289e-18
77.25  -6.84812e-19 1.27763e-18
77.3  -7.00096e-19 1.23983e-18
77.35  -6.84255e-19 1.32211e-18
77.4  -7.0032e-19 1.23309e-18
77.45  -7.10936e-19 1.40559e-18
77.5  -7.2472e-19 1.40952e-18
77.55  -7.38446e-19 1.8062e-18
77.6  -7.17808e-19 1.97342e-18
77.65  -7.39919e-19 2.01645e-18
77.7  -7.2087e-19 2.34839e-18
77.75  -7.35153e-19 2.44354e-18
77.8  -7.59808e-19 2.43641e-18
77.85  -7.52845e-19 2.35876e-18
77.9  -7.6767e-19 2.23957e-18
77.95  -7.75305e-19 1.99943e-18
78  -7.7948e-19 1.7375e-18
78.05  -7.69871e-19 1.53918e-18
78.1  -7.87723e-19 1.04039e-18
78.15  -8.06771e-19 6.31453e-19
78.2  -8.04604e-19 3.23677e-19
78.25  -7.87929e-19 -2.21643e-19
78.3  -8.29651e-19 -6.17088e-19
