# Outputting data by phi for R(EZ), I(EZ), R(EXY), I(EXY)
# We have 1 phi-specific tables, each of
# which contains nthetas = 901 rows by nfreqs = 2 columns;# The thetas are: 0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1 1.05 1.1 1.15 1.2 1.25 1.3 1.35 1.4 1.45 1.5 1.55 1.6 1.65 1.7 1.75 1.8 1.85 1.9 1.95 2 2.05 2.1 2.15 2.2 2.25 2.3 2.35 2.4 2.45 2.5 2.55 2.6 2.65 2.7 2.75 2.8 2.85 2.9 2.95 3 3.05 3.1 3.15 3.2 3.25 3.3 3.35 3.4 3.45 3.5 3.55 3.6 3.65 3.7 3.75 3.8 3.85 3.9 3.95 4 4.05 4.1 4.15 4.2 4.25 4.3 4.35 4.4 4.45 4.5 4.55 4.6 4.65 4.7 4.75 4.8 4.85 4.9 4.95 5 5.05 5.1 5.15 5.2 5.25 5.3 5.35 5.4 5.45 5.5 5.55 5.6 5.65 5.7 5.75 5.8 5.85 5.9 5.95 6 6.05 6.1 6.15 6.2 6.25 6.3 6.35 6.4 6.45 6.5 6.55 6.6 6.65 6.7 6.75 6.8 6.85 6.9 6.95 7 7.05 7.1 7.15 7.2 7.25 7.3 7.35 7.4 7.45 7.5 7.55 7.6 7.65 7.7 7.75 7.8 7.85 7.9 7.95 8 8.05 8.1 8.15 8.2 8.25 8.3 8.35 8.4 8.45 8.5 8.55 8.6 8.65 8.7 8.75 8.8 8.85 8.9 8.95 9 9.05 9.1 9.15 9.2 9.25 9.3 9.35 9.4 9.45 9.5 9.55 9.6 9.65 9.7 9.75 9.8 9.85 9.9 9.95 10 10.05 10.1 10.15 10.2 10.25 10.3 10.35 10.4 10.45 10.5 10.55 10.6 10.65 10.7 10.75 10.8 10.85 10.9 10.95 11 11.05 11.1 11.15 11.2 11.25 11.3 11.35 11.4 11.45 11.5 11.55 11.6 11.65 11.7 11.75 11.8 11.85 11.9 11.95 12 12.05 12.1 12.15 12.2 12.25 12.3 12.35 12.4 12.45 12.5 12.55 12.6 12.65 12.7 12.75 12.8 12.85 12.9 12.95 13 13.05 13.1 13.15 13.2 13.25 13.3 13.35 13.4 13.45 13.5 13.55 13.6 13.65 13.7 13.75 13.8 13.85 13.9 13.95 14 14.05 14.1 14.15 14.2 14.25 14.3 14.35 14.4 14.45 14.5 14.55 14.6 14.65 14.7 14.75 14.8 14.85 14.9 14.95 15 15.05 15.1 15.15 15.2 15.25 15.3 15.35 15.4 15.45 15.5 15.55 15.6 15.65 15.7 15.75 15.8 15.85 15.9 15.95 16 16.05 16.1 16.15 16.2 16.25 16.3 16.35 16.4 16.45 16.5 16.55 16.6 16.65 16.7 16.75 16.8 16.85 16.9 16.95 17 17.05 17.1 17.15 17.2 17.25 17.3 17.35 17.4 17.45 17.5 17.55 17.6 17.65 17.7 17.75 17.8 17.85 17.9 17.95 18 18.05 18.1 18.15 18.2 18.25 18.3 18.35 18.4 18.45 18.5 18.55 18.6 18.65 18.7 18.75 18.8 18.85 18.9 18.95 19 19.05 19.1 19.15 19.2 19.25 19.3 19.35 19.4 19.45 19.5 19.55 19.6 19.65 19.7 19.75 19.8 19.85 19.9 19.95 20 20.05 20.1 20.15 20.2 20.25 20.3 20.35 20.4 20.45 20.5 20.55 20.6 20.65 20.7 20.75 20.8 20.85 20.9 20.95 21 21.05 21.1 21.15 21.2 21.25 21.3 21.35 21.4 21.45 21.5 21.55 21.6 21.65 21.7 21.75 21.8 21.85 21.9 21.95 22 22.05 22.1 22.15 22.2 22.25 22.3 22.35 22.4 22.45 22.5 22.55 22.6 22.65 22.7 22.75 22.8 22.85 22.9 22.95 23 23.05 23.1 23.15 23.2 23.25 23.3 23.35 23.4 23.45 23.5 23.55 23.6 23.65 23.7 23.75 23.8 23.85 23.9 23.95 24 24.05 24.1 24.15 24.2 24.25 24.3 24.35 24.4 24.45 24.5 24.55 24.6 24.65 24.7 24.75 24.8 24.85 24.9 24.95 25 25.05 25.1 25.15 25.2 25.25 25.3 25.35 25.4 25.45 25.5 25.55 25.6 25.65 25.7 25.75 25.8 25.85 25.9 25.95 26 26.05 26.1 26.15 26.2 26.25 26.3 26.35 26.4 26.45 26.5 26.55 26.6 26.65 26.7 26.75 26.8 26.85 26.9 26.95 27 27.05 27.1 27.15 27.2 27.25 27.3 27.35 27.4 27.45 27.5 27.55 27.6 27.65 27.7 27.75 27.8 27.85 27.9 27.95 28 28.05 28.1 28.15 28.2 28.25 28.3 28.35 28.4 28.45 28.5 28.55 28.6 28.65 28.7 28.75 28.8 28.85 28.9 28.95 29 29.05 29.1 29.15 29.2 29.25 29.3 29.35 29.4 29.45 29.5 29.55 29.6 29.65 29.7 29.75 29.8 29.85 29.9 29.95 30 30.05 30.1 30.15 30.2 30.25 30.3 30.35 30.4 30.45 30.5 30.55 30.6 30.65 30.7 30.75 30.8 30.85 30.9 30.95 31 31.05 31.1 31.15 31.2 31.25 31.3 31.35 31.4 31.45 31.5 31.55 31.6 31.65 31.7 31.75 31.8 31.85 31.9 31.95 32 32.05 32.1 32.15 32.2 32.25 32.3 32.35 32.4 32.45 32.5 32.55 32.6 32.65 32.7 32.75 32.8 32.85 32.9 32.95 33 33.05 33.1 33.15 33.2 33.25 33.3 33.35 33.4 33.45 33.5 33.55 33.6 33.65 33.7 33.75 33.8 33.85 33.9 33.95 34 34.05 34.1 34.15 34.2 34.25 34.3 34.35 34.4 34.45 34.5 34.55 34.6 34.65 34.7 34.75 34.8 34.85 34.9 34.95 35 35.05 35.1 35.15 35.2 35.25 35.3 35.35 35.4 35.45 35.5 35.55 35.6 35.65 35.7 35.75 35.8 35.85 35.9 35.95 36 36.05 36.1 36.15 36.2 36.25 36.3 36.35 36.4 36.45 36.5 36.55 36.6 36.65 36.7 36.75 36.8 36.85 36.9 36.95 37 37.05 37.1 37.15 37.2 37.25 37.3 37.35 37.4 37.45 37.5 37.55 37.6 37.65 37.7 37.75 37.8 37.85 37.9 37.95 38 38.05 38.1 38.15 38.2 38.25 38.3 38.35 38.4 38.45 38.5 38.55 38.6 38.65 38.7 38.75 38.8 38.85 38.9 38.95 39 39.05 39.1 39.15 39.2 39.25 39.3 39.35 39.4 39.45 39.5 39.55 39.6 39.65 39.7 39.75 39.8 39.85 39.9 39.95 40 40.05 40.1 40.15 40.2 40.25 40.3 40.35 40.4 40.45 40.5 40.55 40.6 40.65 40.7 40.75 40.8 40.85 40.9 40.95 41 41.05 41.1 41.15 41.2 41.25 41.3 41.35 41.4 41.45 41.5 41.55 41.6 41.65 41.7 41.75 41.8 41.85 41.9 41.95 42 42.05 42.1 42.15 42.2 42.25 42.3 42.35 42.4 42.45 42.5 42.55 42.6 42.65 42.7 42.75 42.8 42.85 42.9 42.95 43 43.05 43.1 43.15 43.2 43.25 43.3 43.35 43.4 43.45 43.5 43.55 43.6 43.65 43.7 43.75 43.8 43.85 43.9 43.95 44 44.05 44.1 44.15 44.2 44.25 44.3 44.35 44.4 44.45 44.5 44.55 44.6 44.65 44.7 44.75 44.8 44.85 44.9 44.95 45 
# The freqs are: 100 1000  (MHz)



# All phi-freq for phi 0
2.4 -7.80896e-19 2.16305e-18 -6.90878e-37 3.41949e-37         -1.20605e-18 8.61267e-20 -3.90216e-36 -1.92216e-36         
2.45 -7.77979e-19 2.16659e-18 -6.95332e-37 3.3047e-37         -1.20745e-18 1.00667e-19 -3.92918e-36 -1.87895e-36         
2.5 -7.74977e-19 2.17016e-18 -6.81442e-37 3.53268e-37         -1.20869e-18 1.15556e-19 -3.97942e-36 -1.84392e-36         
2.55 -7.71888e-19 2.17375e-18 -6.86838e-37 3.59329e-37         -1.20978e-18 1.30795e-19 -4.01142e-36 -1.77114e-36         
2.6 -7.68713e-19 2.17737e-18 -6.7405e-37 3.46059e-37         -1.2107e-18 1.46386e-19 -4.06801e-36 -1.73519e-36         
2.65 -7.65452e-19 2.18102e-18 -6.8197e-37 3.42018e-37         -1.21143e-18 1.62328e-19 -4.07745e-36 -1.69427e-36         
2.7 -7.62103e-19 2.18469e-18 -6.57221e-37 3.36715e-37         -1.21197e-18 1.78622e-19 -4.15498e-36 -1.64973e-36         
2.75 -7.58667e-19 2.18839e-18 -6.77034e-37 3.51822e-37         -1.21231e-18 1.95269e-19 -4.20565e-36 -1.59422e-36         
2.8 -7.55144e-19 2.19211e-18 -6.79399e-37 3.55174e-37         -1.21243e-18 2.12268e-19 -4.2417e-36 -1.54651e-36         
2.85 -7.51531e-19 2.19586e-18 -6.85414e-37 3.4684e-37         -1.21231e-18 2.2962e-19 -4.26567e-36 -1.49738e-36         
2.9 -7.4783e-19 2.19963e-18 -6.96274e-37 3.50858e-37         -1.21196e-18 2.47323e-19 -4.3215e-36 -1.43222e-36         
2.95 -7.4404e-19 2.20343e-18 -6.82223e-37 3.48309e-37         -1.21134e-18 2.65378e-19 -4.37174e-36 -1.38208e-36         
3 -7.40161e-19 2.20725e-18 -6.777e-37 3.7687e-37         -1.21046e-18 2.83783e-19 -4.40425e-36 -1.33703e-36         
3.05 -7.36192e-19 2.21109e-18 -6.82935e-37 3.65827e-37         -1.20929e-18 3.02537e-19 -4.45609e-36 -1.26875e-36         
3.1 -7.32132e-19 2.21496e-18 -6.85759e-37 3.45233e-37         -1.20782e-18 3.21638e-19 -4.50086e-36 -1.22885e-36         
3.15 -7.27981e-19 2.21884e-18 -6.92095e-37 3.47253e-37         -1.20603e-18 3.41084e-19 -4.55412e-36 -1.14657e-36         
3.2 -7.2374e-19 2.22275e-18 -6.56279e-37 3.55908e-37         -1.20391e-18 3.60873e-19 -4.59242e-36 -1.09091e-36         
3.25 -7.19406e-19 2.22668e-18 -6.89662e-37 3.59421e-37         -1.20145e-18 3.81002e-19 -4.63016e-36 -1.00463e-36         
3.3 -7.14981e-19 2.23063e-18 -6.89845e-37 3.52993e-37         -1.19862e-18 4.01468e-19 -4.6989e-36 -9.63492e-37         
3.35 -7.10463e-19 2.2346e-18 -6.8096e-37 3.53337e-37         -1.19541e-18 4.22266e-19 -4.72856e-36 -8.83136e-37         
3.4 -7.05853e-19 2.23859e-18 -6.88628e-37 3.57286e-37         -1.19181e-18 4.43393e-19 -4.79749e-36 -8.24912e-37         
3.45 -7.01149e-19 2.2426e-18 -6.83761e-37 3.64105e-37         -1.18779e-18 4.64844e-19 -4.79179e-36 -7.05572e-37         
3.5 -6.96351e-19 2.24663e-18 -6.9345e-37 3.72117e-37         -1.18335e-18 4.86614e-19 -4.83528e-36 -6.52927e-37         
3.55 -6.9146e-19 2.25067e-18 -6.8181e-37 3.67916e-37         -1.17845e-18 5.08697e-19 -4.86857e-36 -5.66097e-37         
3.6 -6.86473e-19 2.25474e-18 -6.90098e-37 3.48539e-37         -1.17309e-18 5.31086e-19 -4.95016e-36 -5.08815e-37         
3.65 -6.81392e-19 2.25882e-18 -6.89776e-37 3.62934e-37         -1.16724e-18 5.53774e-19 -4.96807e-36 -4.46573e-37         
3.7 -6.76215e-19 2.26291e-18 -6.90764e-37 3.44705e-37         -1.16089e-18 5.76754e-19 -5.01344e-36 -3.09394e-37         
3.75 -6.70943e-19 2.26703e-18 -6.82269e-37 3.65643e-37         -1.15401e-18 6.00017e-19 -5.05449e-36 -2.5241e-37         
3.8 -6.65574e-19 2.27115e-18 -7.05572e-37 3.58939e-37         -1.1466e-18 6.23553e-19 -5.07841e-36 -1.39452e-37         
3.85 -6.60109e-19 2.27529e-18 -6.81144e-37 3.85365e-37         -1.13861e-18 6.47354e-19 -5.1039e-36 -9.42003e-38         
3.9 -6.54546e-19 2.27945e-18 -6.80547e-37 3.75217e-37         -1.13005e-18 6.71407e-19 -5.15927e-36 2.0089e-38         
3.95 -6.48886e-19 2.28362e-18 -6.822e-37 3.69179e-37         -1.12088e-18 6.95702e-19 -5.18099e-36 1.14014e-37         
4 -6.43127e-19 2.2878e-18 -6.93932e-37 3.78959e-37         -1.11109e-18 7.20226e-19 -5.23646e-36 1.9988e-37         
4.05 -6.37271e-19 2.29199e-18 -6.75703e-37 3.77673e-37         -1.10066e-18 7.44964e-19 -5.26704e-36 3.35062e-37         
4.1 -6.31315e-19 2.29619e-18 -6.91682e-37 3.68123e-37         -1.08956e-18 7.69904e-19 -5.27163e-36 4.07807e-37         
4.15 -6.2526e-19 2.3004e-18 -6.92945e-37 3.74643e-37         -1.07777e-18 7.95029e-19 -5.32242e-36 4.92227e-37         
4.2 -6.19106e-19 2.30463e-18 -6.86333e-37 3.57516e-37         -1.06527e-18 8.20323e-19 -5.33913e-36 5.91937e-37         
4.25 -6.12851e-19 2.30886e-18 -6.79537e-37 3.77857e-37         -1.05205e-18 8.45768e-19 -5.36953e-36 6.96044e-37         
4.3 -6.06495e-19 2.3131e-18 -6.82154e-37 3.60868e-37         -1.03808e-18 8.71345e-19 -5.42711e-36 8.28293e-37         
4.35 -6.00039e-19 2.31735e-18 -6.87113e-37 3.71796e-37         -1.02334e-18 8.97035e-19 -5.39414e-36 9.19457e-37         
4.4 -5.93481e-19 2.3216e-18 -6.85414e-37 3.78316e-37         -1.0078e-18 9.22816e-19 -5.4452e-36 1.03299e-36         
4.45 -5.86821e-19 2.32586e-18 -6.70537e-37 3.68811e-37         -9.91451e-19 9.48666e-19 -5.44832e-36 1.13879e-36         
4.5 -5.80059e-19 2.33013e-18 -6.63787e-37 3.66791e-37         -9.74268e-19 9.74561e-19 -5.47174e-36 1.26232e-36         
4.55 -5.73194e-19 2.3344e-18 -6.75588e-37 3.82587e-37         -9.56229e-19 1.00048e-18 -5.49259e-36 1.37295e-36         
4.6 -5.66226e-19 2.33867e-18 -6.73246e-37 3.87546e-37         -9.37315e-19 1.02639e-18 -5.47863e-36 1.46129e-36         
4.65 -5.59155e-19 2.34295e-18 -6.95287e-37 3.7377e-37         -9.17504e-19 1.05226e-18 -5.48735e-36 1.58485e-36         
4.7 -5.51979e-19 2.34722e-18 -6.77516e-37 3.86582e-37         -8.96778e-19 1.07807e-18 -5.53832e-36 1.7039e-36         
4.75 -5.44699e-19 2.3515e-18 -6.81603e-37 3.85709e-37         -8.75117e-19 1.10379e-18 -5.48653e-36 1.87103e-36         
4.8 -5.37315e-19 2.35578e-18 -6.81419e-37 4.03204e-37         -8.52502e-19 1.12938e-18 -5.52124e-36 1.9324e-36         
4.85 -5.29825e-19 2.36006e-18 -6.93128e-37 3.9301e-37         -8.28915e-19 1.15481e-18 -5.49571e-36 2.09132e-36         
4.9 -5.22229e-19 2.36433e-18 -6.89042e-37 3.96821e-37         -8.04337e-19 1.18005e-18 -5.54145e-36 2.26441e-36         
4.95 -5.14527e-19 2.36861e-18 -6.92945e-37 3.97556e-37         -7.78754e-19 1.20505e-18 -5.50802e-36 2.32831e-36         
5 -5.06719e-19 2.37287e-18 -6.89593e-37 3.96592e-37         -7.52147e-19 1.22978e-18 -5.50526e-36 2.4757e-36         
5.05 -4.98804e-19 2.37714e-18 -7.06307e-37 3.91173e-37         -7.24504e-19 1.2542e-18 -5.48993e-36 2.61359e-36         
5.1 -4.90782e-19 2.3814e-18 -6.93358e-37 4.26805e-37         -6.95809e-19 1.27827e-18 -5.45898e-36 2.75318e-36         
5.15 -4.82652e-19 2.38565e-18 -6.84083e-37 4.06418e-37         -6.6605e-19 1.30193e-18 -5.46623e-36 2.87431e-36         
5.2 -4.74414e-19 2.3899e-18 -6.80317e-37 3.97969e-37         -6.35215e-19 1.32516e-18 -5.42096e-36 2.99586e-36         
5.25 -4.66067e-19 2.39414e-18 -6.63787e-37 4.02469e-37         -6.03295e-19 1.3479e-18 -5.41692e-36 3.15106e-36         
5.3 -4.57612e-19 2.39836e-18 -6.78848e-37 4.00495e-37         -5.70282e-19 1.37009e-18 -5.38542e-36 3.25033e-36         
5.35 -4.49048e-19 2.40258e-18 -6.92394e-37 4.10459e-37         -5.36167e-19 1.3917e-18 -5.34657e-36 3.41022e-36         
5.4 -4.40374e-19 2.40679e-18 -7.03414e-37 4.0853e-37         -5.00947e-19 1.41267e-18 -5.29312e-36 3.56469e-36         
5.45 -4.3159e-19 2.41098e-18 -6.89317e-37 4.4205e-37         -4.64617e-19 1.43294e-18 -5.25979e-36 3.68141e-36         
5.5 -4.22696e-19 2.41516e-18 -6.7995e-37 4.04214e-37         -4.27178e-19 1.45247e-18 -5.22103e-36 3.87408e-36         
5.55 -4.13691e-19 2.41932e-18 -7.07087e-37 4.21479e-37         -3.88629e-19 1.47118e-18 -5.18613e-36 3.95223e-36         
5.6 -4.04576e-19 2.42347e-18 -6.89639e-37 4.33234e-37         -3.48975e-19 1.48903e-18 -5.10734e-36 4.13131e-36         
5.65 -3.95348e-19 2.42761e-18 -7.03368e-37 4.20101e-37         -3.08221e-19 1.50596e-18 -5.09063e-36 4.25088e-36         
5.7 -3.8601e-19 2.43172e-18 -6.95011e-37 4.19459e-37         -2.66375e-19 1.5219e-18 -5.01362e-36 4.38661e-36         
5.75 -3.76559e-19 2.43582e-18 -7.00475e-37 4.18678e-37         -2.2345e-19 1.53679e-18 -4.94497e-36 4.50765e-36         
5.8 -3.66996e-19 2.43989e-18 -6.75175e-37 4.25612e-37         -1.79458e-19 1.55057e-18 -4.86769e-36 4.66809e-36         
5.85 -3.5732e-19 2.44394e-18 -6.85644e-37 4.32086e-37         -1.34417e-19 1.56317e-18 -4.79e-36 4.76562e-36         
5.9 -3.47531e-19 2.44798e-18 -6.82751e-37 4.52611e-37         -8.83483e-20 1.57453e-18 -4.73173e-36 4.93937e-36         
5.95 -3.37629e-19 2.45198e-18 -6.88858e-37 4.24693e-37         -4.12748e-20 1.58457e-18 -4.61758e-36 5.06941e-36         
6 -3.27614e-19 2.45596e-18 -6.93909e-37 4.38377e-37         6.77587e-21 1.59324e-18 -4.58796e-36 5.21231e-36         
6.05 -3.17484e-19 2.45992e-18 -6.67001e-37 4.21755e-37         5.57727e-20 1.60046e-18 -4.51197e-36 5.3193e-36         
6.1 -3.0724e-19 2.46385e-18 -6.70307e-37 4.27402e-37         1.05681e-19 1.60617e-18 -4.3918e-36 5.46935e-36         
6.15 -2.96882e-19 2.46775e-18 -6.96205e-37 4.27219e-37         1.56461e-19 1.61029e-18 -4.28229e-36 5.6184e-36         
6.2 -2.8641e-19 2.47162e-18 -6.80088e-37 4.18403e-37         2.08071e-19 1.61275e-18 -4.20297e-36 5.75331e-36         
6.25 -2.75822e-19 2.47545e-18 -7.01531e-37 4.33326e-37         2.60464e-19 1.6135e-18 -4.05715e-36 5.89005e-36         
6.3 -2.65119e-19 2.47926e-18 -6.97904e-37 4.5128e-37         3.13587e-19 1.61245e-18 -3.91924e-36 5.99612e-36         
6.35 -2.543e-19 2.48303e-18 -6.92531e-37 4.38423e-37         3.67384e-19 1.60953e-18 -3.86549e-36 6.1381e-36         
6.4 -2.43366e-19 2.48677e-18 -6.81419e-37 4.36494e-37         4.21796e-19 1.60469e-18 -3.71701e-36 6.25464e-36         
6.45 -2.32316e-19 2.49047e-18 -6.7219e-37 4.15647e-37         4.76755e-19 1.59786e-18 -3.59106e-36 6.3777e-36         
6.5 -2.2115e-19 2.49413e-18 -6.84634e-37 4.56055e-37         5.32193e-19 1.58896e-18 -3.50996e-36 6.48515e-36         
6.55 -2.09867e-19 2.49775e-18 -6.89776e-37 4.49581e-37         5.88034e-19 1.57794e-18 -3.34166e-36 6.58506e-36         
6.6 -1.98468e-19 2.50133e-18 -6.78664e-37 4.56422e-37         6.44197e-19 1.56473e-18 -3.20378e-36 6.72814e-36         
6.65 -1.86952e-19 2.50487e-18 -6.75909e-37 4.57387e-37         7.00597e-19 1.54927e-18 -3.02958e-36 6.86746e-36         
6.7 -1.7532e-19 2.50836e-18 -6.92945e-37 4.54494e-37         7.57145e-19 1.53151e-18 -2.89881e-36 6.96416e-36         
6.75 -1.6357e-19 2.51181e-18 -7.03276e-37 4.67167e-37         8.13744e-19 1.51139e-18 -2.74377e-36 7.06114e-36         
6.8 -1.51703e-19 2.51522e-18 -6.60159e-37 4.85948e-37         8.70294e-19 1.48885e-18 -2.58843e-36 7.20927e-36         
6.85 -1.39719e-19 2.51857e-18 -6.80455e-37 4.70244e-37         9.2669e-19 1.46386e-18 -2.43125e-36 7.26804e-36         
6.9 -1.27617e-19 2.52188e-18 -6.87756e-37 4.66846e-37         9.8282e-19 1.43637e-18 -2.27738e-36 7.3642e-36         
6.95 -1.15398e-19 2.52514e-18 -7.15766e-37 4.71805e-37         1.03857e-18 1.40633e-18 -2.09105e-36 7.46182e-36         
7 -1.03061e-19 2.52834e-18 -6.8546e-37 4.79519e-37         1.09382e-18 1.37371e-18 -1.92483e-36 7.54465e-36         
7.05 -9.06059e-20 2.53149e-18 -7.07133e-37 4.70611e-37         1.14844e-18 1.33849e-18 -1.72394e-36 7.6352e-36         
7.1 -7.80333e-20 2.53458e-18 -6.53593e-37 4.99815e-37         1.2023e-18 1.30064e-18 -1.53586e-36 7.69765e-36         
7.15 -6.53428e-20 2.53762e-18 -6.85736e-37 4.90539e-37         1.25527e-18 1.26014e-18 -1.35531e-36 7.75266e-36         
7.2 -5.25343e-20 2.5406e-18 -6.70766e-37 4.67902e-37         1.30721e-18 1.21697e-18 -1.1811e-36 7.81805e-36         
7.25 -3.96079e-20 2.54352e-18 -6.95011e-37 4.87004e-37         1.35798e-18 1.17114e-18 -9.70334e-37 7.88463e-36         
7.3 -2.65634e-20 2.54637e-18 -6.82889e-37 4.95728e-37         1.40742e-18 1.12264e-18 -7.76194e-37 7.93578e-36         
7.35 -1.34009e-20 2.54916e-18 -6.77287e-37 4.89024e-37         1.45539e-18 1.07149e-18 -5.50278e-37 7.96177e-36         
7.4 -1.20475e-22 2.55189e-18 -6.82062e-37 4.58489e-37         1.50174e-18 1.0177e-18 -3.52189e-37 8.05682e-36         
7.45 1.3278e-20 2.55455e-18 -6.86378e-37 4.83468e-37         1.54631e-18 9.61302e-19 -1.3757e-37 8.0874e-36         
7.5 2.67943e-20 2.55715e-18 -6.69573e-37 4.7029e-37         1.58894e-18 9.02327e-19 4.82136e-38 8.10907e-36         
7.55 4.04285e-20 2.55967e-18 -6.99235e-37 4.9256e-37         1.62947e-18 8.40821e-19 2.92496e-37 8.15412e-36         
7.6 5.41805e-20 2.56212e-18 -6.72511e-37 4.84846e-37         1.66773e-18 7.76839e-19 4.74239e-37 8.12358e-36         
7.65 6.80503e-20 2.5645e-18 -6.66358e-37 4.79381e-37         1.70357e-18 7.10444e-19 7.54153e-37 8.19095e-36         
7.7 8.20376e-20 2.5668e-18 -6.62685e-37 5.33472e-37         1.73682e-18 6.41712e-19 9.29926e-37 8.17524e-36         
7.75 9.61424e-20 2.56903e-18 -6.7995e-37 5.00917e-37         1.76731e-18 5.70727e-19 1.15033e-36 8.15113e-36         
7.8 1.10364e-19 2.57118e-18 -6.87572e-37 4.89942e-37         1.79489e-18 4.97585e-19 1.3498e-36 8.1661e-36         
7.85 1.24704e-19 2.57325e-18 -6.5442e-37 5.04957e-37         1.81938e-18 4.22394e-19 1.58343e-36 8.1316e-36         
7.9 1.3916e-19 2.57523e-18 -6.85827e-37 4.81126e-37         1.84065e-18 3.45273e-19 1.83708e-36 8.11703e-36         
7.95 1.53733e-19 2.57713e-18 -6.88766e-37 5.16024e-37         1.85851e-18 2.66353e-19 2.05216e-36 8.05208e-36         
8 1.68423e-19 2.57895e-18 -6.4744e-37 5.07713e-37         1.87284e-18 1.85775e-19 2.30397e-36 8.03628e-36         
8.05 1.83229e-19 2.58068e-18 -6.71501e-37 5.08769e-37         1.88347e-18 1.03693e-19 2.4645e-36 7.97274e-36         
8.1 1.98151e-19 2.58232e-18 -6.99235e-37 4.92789e-37         1.89026e-18 2.02748e-20 2.76811e-36 7.92228e-36         
8.15 2.13188e-19 2.58387e-18 -6.83164e-37 5.25575e-37         1.89308e-18 -6.43035e-20 2.95214e-36 7.83791e-36         
8.2 2.28342e-19 2.58533e-18 -6.73522e-37 5.236e-37         1.89179e-18 -1.49851e-19 3.2249e-36 7.78343e-36         
8.25 2.4361e-19 2.58669e-18 -6.77379e-37 5.30901e-37         1.88628e-18 -2.36168e-19 3.4104e-36 7.70757e-36         
8.3 2.58993e-19 2.58795e-18 -6.79215e-37 5.34896e-37         1.87644e-18 -3.23039e-19 3.64054e-36 7.5666e-36         
8.35 2.74491e-19 2.58912e-18 -6.51757e-37 5.2608e-37         1.86215e-18 -4.10242e-19 3.88648e-36 7.52996e-36         
8.4 2.90103e-19 2.59019e-18 -6.67369e-37 5.32692e-37         1.84334e-18 -4.97541e-19 4.07603e-36 7.3732e-36         
8.45 3.05828e-19 2.59115e-18 -6.58093e-37 5.55054e-37         1.81991e-18 -5.8469e-19 4.29496e-36 7.28972e-36         
8.5 3.21667e-19 2.59201e-18 -6.75358e-37 5.51839e-37         1.79181e-18 -6.71434e-19 4.52005e-36 7.16344e-36         
8.55 3.37619e-19 2.59276e-18 -6.56899e-37 5.0482e-37         1.75898e-18 -7.57507e-19 4.73063e-36 7.04158e-36         
8.6 3.53683e-19 2.59341e-18 -6.6645e-37 5.59232e-37         1.72138e-18 -8.42635e-19 4.94846e-36 6.84202e-36         
8.65 3.69859e-19 2.59395e-18 -6.48726e-37 5.34666e-37         1.67898e-18 -9.26535e-19 5.12892e-36 6.71722e-36         
8.7 3.86146e-19 2.59437e-18 -6.73338e-37 5.40222e-37         1.63179e-18 -1.00892e-18 5.36227e-36 6.55513e-36         
8.75 4.02543e-19 2.59468e-18 -6.55154e-37 5.43482e-37         1.57981e-18 -1.08949e-18 5.54227e-36 6.3867e-36         
8.8 4.19051e-19 2.59488e-18 -6.83256e-37 5.40039e-37         1.52307e-18 -1.16795e-18 5.73044e-36 6.17888e-36         
8.85 4.35669e-19 2.59495e-18 -6.68654e-37 5.41784e-37         1.46163e-18 -1.24398e-18 5.92431e-36 6.00843e-36         
8.9 4.52396e-19 2.59491e-18 -6.26594e-37 5.50921e-37         1.39554e-18 -1.31728e-18 6.11128e-36 5.81319e-36         
8.95 4.69231e-19 2.59475e-18 -6.52859e-37 5.68554e-37         1.32491e-18 -1.38755e-18 6.33261e-36 5.6499e-36         
9 4.86173e-19 2.59446e-18 -6.58736e-37 5.68691e-37         1.24983e-18 -1.45446e-18 6.48818e-36 5.44309e-36         
9.05 5.03223e-19 2.59404e-18 -6.61491e-37 5.36411e-37         1.17045e-18 -1.5177e-18 6.62988e-36 5.20395e-36         
9.1 5.20378e-19 2.5935e-18 -6.74256e-37 5.38707e-37         1.08692e-18 -1.57697e-18 6.77484e-36 4.98318e-36         
9.15 5.37639e-19 2.59283e-18 -6.46797e-37 5.44814e-37         9.99415e-19 -1.63196e-18 6.94185e-36 4.71869e-36         
9.2 5.55005e-19 2.59203e-18 -6.5993e-37 6.03635e-37         9.08137e-19 -1.68236e-18 7.06511e-36 4.49663e-36         
9.25 5.72475e-19 2.59109e-18 -6.47899e-37 5.83385e-37         8.1331e-19 -1.7279e-18 7.24387e-36 4.25529e-36         
9.3 5.90048e-19 2.59001e-18 -6.41746e-37 5.98836e-37         7.15181e-19 -1.76827e-18 7.32537e-36 3.97427e-36         
9.35 6.07722e-19 2.5888e-18 -6.59103e-37 5.72227e-37         6.14021e-19 -1.80321e-18 7.44494e-36 3.72411e-36         
9.4 6.25499e-19 2.58745e-18 -6.65073e-37 5.68393e-37         5.10124e-19 -1.83246e-18 7.61615e-36 3.4453e-36         
9.45 6.43375e-19 2.58596e-18 -6.5993e-37 5.88918e-37         4.03807e-19 -1.85577e-18 7.61831e-36 3.1753e-36         
9.5 6.61351e-19 2.58432e-18 -6.56073e-37 5.96495e-37         2.95407e-19 -1.8729e-18 7.72332e-36 2.93194e-36         
