# Outputting data by phi for R(EZ), I(EZ), R(EXY), I(EXY)
# We have 1 phi-specific tables, each of
# which contains nthetas = 901 rows by nfreqs = 2 columns;# The thetas are: 45 45.05 45.1 45.15 45.2 45.25 45.3 45.35 45.4 45.45 45.5 45.55 45.6 45.65 45.7 45.75 45.8 45.85 45.9 45.95 46 46.05 46.1 46.15 46.2 46.25 46.3 46.35 46.4 46.45 46.5 46.55 46.6 46.65 46.7 46.75 46.8 46.85 46.9 46.95 47 47.05 47.1 47.15 47.2 47.25 47.3 47.35 47.4 47.45 47.5 47.55 47.6 47.65 47.7 47.75 47.8 47.85 47.9 47.95 48 48.05 48.1 48.15 48.2 48.25 48.3 48.35 48.4 48.45 48.5 48.55 48.6 48.65 48.7 48.75 48.8 48.85 48.9 48.95 49 49.05 49.1 49.15 49.2 49.25 49.3 49.35 49.4 49.45 49.5 49.55 49.6 49.65 49.7 49.75 49.8 49.85 49.9 49.95 50 50.05 50.1 50.15 50.2 50.25 50.3 50.35 50.4 50.45 50.5 50.55 50.6 50.65 50.7 50.75 50.8 50.85 50.9 50.95 51 51.05 51.1 51.15 51.2 51.25 51.3 51.35 51.4 51.45 51.5 51.55 51.6 51.65 51.7 51.75 51.8 51.85 51.9 51.95 52 52.05 52.1 52.15 52.2 52.25 52.3 52.35 52.4 52.45 52.5 52.55 52.6 52.65 52.7 52.75 52.8 52.85 52.9 52.95 53 53.05 53.1 53.15 53.2 53.25 53.3 53.35 53.4 53.45 53.5 53.55 53.6 53.65 53.7 53.75 53.8 53.85 53.9 53.95 54 54.05 54.1 54.15 54.2 54.25 54.3 54.35 54.4 54.45 54.5 54.55 54.6 54.65 54.7 54.75 54.8 54.85 54.9 54.95 55 55.05 55.1 55.15 55.2 55.25 55.3 55.35 55.4 55.45 55.5 55.55 55.6 55.65 55.7 55.75 55.8 55.85 55.9 55.95 56 56.05 56.1 56.15 56.2 56.25 56.3 56.35 56.4 56.45 56.5 56.55 56.6 56.65 56.7 56.75 56.8 56.85 56.9 56.95 57 57.05 57.1 57.15 57.2 57.25 57.3 57.35 57.4 57.45 57.5 57.55 57.6 57.65 57.7 57.75 57.8 57.85 57.9 57.95 58 58.05 58.1 58.15 58.2 58.25 58.3 58.35 58.4 58.45 58.5 58.55 58.6 58.65 58.7 58.75 58.8 58.85 58.9 58.95 59 59.05 59.1 59.15 59.2 59.25 59.3 59.35 59.4 59.45 59.5 59.55 59.6 59.65 59.7 59.75 59.8 59.85 59.9 59.95 60 60.05 60.1 60.15 60.2 60.25 60.3 60.35 60.4 60.45 60.5 60.55 60.6 60.65 60.7 60.75 60.8 60.85 60.9 60.95 61 61.05 61.1 61.15 61.2 61.25 61.3 61.35 61.4 61.45 61.5 61.55 61.6 61.65 61.7 61.75 61.8 61.85 61.9 61.95 62 62.05 62.1 62.15 62.2 62.25 62.3 62.35 62.4 62.45 62.5 62.55 62.6 62.65 62.7 62.75 62.8 62.85 62.9 62.95 63 63.05 63.1 63.15 63.2 63.25 63.3 63.35 63.4 63.45 63.5 63.55 63.6 63.65 63.7 63.75 63.8 63.85 63.9 63.95 64 64.05 64.1 64.15 64.2 64.25 64.3 64.35 64.4 64.45 64.5 64.55 64.6 64.65 64.7 64.75 64.8 64.85 64.9 64.95 65 65.05 65.1 65.15 65.2 65.25 65.3 65.35 65.4 65.45 65.5 65.55 65.6 65.65 65.7 65.75 65.8 65.85 65.9 65.95 66 66.05 66.1 66.15 66.2 66.25 66.3 66.35 66.4 66.45 66.5 66.55 66.6 66.65 66.7 66.75 66.8 66.85 66.9 66.95 67 67.05 67.1 67.15 67.2 67.25 67.3 67.35 67.4 67.45 67.5 67.55 67.6 67.65 67.7 67.75 67.8 67.85 67.9 67.95 68 68.05 68.1 68.15 68.2 68.25 68.3 68.35 68.4 68.45 68.5 68.55 68.6 68.65 68.7 68.75 68.8 68.85 68.9 68.95 69 69.05 69.1 69.15 69.2 69.25 69.3 69.35 69.4 69.45 69.5 69.55 69.6 69.65 69.7 69.75 69.8 69.85 69.9 69.95 70 70.05 70.1 70.15 70.2 70.25 70.3 70.35 70.4 70.45 70.5 70.55 70.6 70.65 70.7 70.75 70.8 70.85 70.9 70.95 71 71.05 71.1 71.15 71.2 71.25 71.3 71.35 71.4 71.45 71.5 71.55 71.6 71.65 71.7 71.75 71.8 71.85 71.9 71.95 72 72.05 72.1 72.15 72.2 72.25 72.3 72.35 72.4 72.45 72.5 72.55 72.6 72.65 72.7 72.75 72.8 72.85 72.9 72.95 73 73.05 73.1 73.15 73.2 73.25 73.3 73.35 73.4 73.45 73.5 73.55 73.6 73.65 73.7 73.75 73.8 73.85 73.9 73.95 74 74.05 74.1 74.15 74.2 74.25 74.3 74.35 74.4 74.45 74.5 74.55 74.6 74.65 74.7 74.75 74.8 74.85 74.9 74.95 75 75.05 75.1 75.15 75.2 75.25 75.3 75.35 75.4 75.45 75.5 75.55 75.6 75.65 75.7 75.75 75.8 75.85 75.9 75.95 76 76.05 76.1 76.15 76.2 76.25 76.3 76.35 76.4 76.45 76.5 76.55 76.6 76.65 76.7 76.75 76.8 76.85 76.9 76.95 77 77.05 77.1 77.15 77.2 77.25 77.3 77.35 77.4 77.45 77.5 77.55 77.6 77.65 77.7 77.75 77.8 77.85 77.9 77.95 78 78.05 78.1 78.15 78.2 78.25 78.3 78.35 78.4 78.45 78.5 78.55 78.6 78.65 78.7 78.75 78.8 78.85 78.9 78.95 79 79.05 79.1 79.15 79.2 79.25 79.3 79.35 79.4 79.45 79.5 79.55 79.6 79.65 79.7 79.75 79.8 79.85 79.9 79.95 80 80.05 80.1 80.15 80.2 80.25 80.3 80.35 80.4 80.45 80.5 80.55 80.6 80.65 80.7 80.75 80.8 80.85 80.9 80.95 81 81.05 81.1 81.15 81.2 81.25 81.3 81.35 81.4 81.45 81.5 81.55 81.6 81.65 81.7 81.75 81.8 81.85 81.9 81.95 82 82.05 82.1 82.15 82.2 82.25 82.3 82.35 82.4 82.45 82.5 82.55 82.6 82.65 82.7 82.75 82.8 82.85 82.9 82.95 83 83.05 83.1 83.15 83.2 83.25 83.3 83.35 83.4 83.45 83.5 83.55 83.6 83.65 83.7 83.75 83.8 83.85 83.9 83.95 84 84.05 84.1 84.15 84.2 84.25 84.3 84.35 84.4 84.45 84.5 84.55 84.6 84.65 84.7 84.75 84.8 84.85 84.9 84.95 85 85.05 85.1 85.15 85.2 85.25 85.3 85.35 85.4 85.45 85.5 85.55 85.6 85.65 85.7 85.75 85.8 85.85 85.9 85.95 86 86.05 86.1 86.15 86.2 86.25 86.3 86.35 86.4 86.45 86.5 86.55 86.6 86.65 86.7 86.75 86.8 86.85 86.9 86.95 87 87.05 87.1 87.15 87.2 87.25 87.3 87.35 87.4 87.45 87.5 87.55 87.6 87.65 87.7 87.75 87.8 87.85 87.9 87.95 88 88.05 88.1 88.15 88.2 88.25 88.3 88.35 88.4 88.45 88.5 88.55 88.6 88.65 88.7 88.75 88.8 88.85 88.9 88.95 89 89.05 89.1 89.15 89.2 89.25 89.3 89.35 89.4 89.45 89.5 89.55 89.6 89.65 89.7 89.75 89.8 89.85 89.9 89.95 90 
# The freqs are: 100 1000  (MHz)



# All phi-freq for phi 0
47.5 6.89258e-18 -5.34432e-18 1.80898e-36 -8.70601e-38         -2.90223e-18 5.72175e-18 -1.59382e-35 1.54195e-35         
47.55 6.74522e-18 -5.55941e-18 1.76003e-36 -3.262e-37         -1.29155e-18 6.38689e-18 -1.35571e-35 1.81026e-35         
47.6 6.5911e-18 -5.77071e-18 1.58324e-36 -2.72568e-37         4.56394e-19 6.5786e-18 -1.11507e-35 2.03757e-35         
47.65 6.43031e-18 -5.978e-18 1.82955e-36 -2.84323e-37         2.19979e-18 6.27415e-18 -7.39753e-36 2.21919e-35         
47.7 6.26293e-18 -6.18106e-18 1.72375e-36 -3.86811e-37         3.79551e-18 5.49347e-18 -3.81301e-36 2.32807e-35         
47.75 6.08907e-18 -6.37969e-18 1.76324e-36 -3.50077e-37         5.11185e-18 4.2979e-18 5.87747e-39 2.38317e-35         
47.8 5.90885e-18 -6.57368e-18 1.69179e-36 -3.85709e-37         6.0405e-18 2.78515e-18 3.05188e-36 2.3817e-35         
47.85 5.72239e-18 -6.76282e-18 1.6422e-36 -4.61014e-37         6.50646e-18 1.08086e-18 7.60398e-36 2.31301e-35         
47.9 5.52979e-18 -6.94692e-18 1.739e-36 -5.57258e-37         6.47503e-18 -6.72462e-19 1.06911e-35 2.26907e-35         
47.95 5.33121e-18 -7.12577e-18 1.56561e-36 -4.25015e-37         5.95524e-18 -2.32827e-18 1.36416e-35 2.05271e-35         
48 5.12676e-18 -7.29917e-18 1.61061e-36 -6.18604e-37         4.99919e-18 -3.74925e-18 1.66141e-35 1.82804e-35         
48.05 4.9166e-18 -7.46695e-18 1.69308e-36 -7.46439e-37         3.69748e-18 -4.81986e-18 1.93751e-35 1.61028e-35         
48.1 4.70088e-18 -7.62889e-18 1.64679e-36 -7.61133e-37         2.17092e-18 -5.45705e-18 2.16217e-35 1.32419e-35         
48.15 4.47974e-18 -7.78482e-18 1.58986e-36 -6.10155e-37         5.59463e-19 -5.61788e-18 2.31317e-35 1.06162e-35         
48.2 4.25336e-18 -7.93457e-18 1.58251e-36 -8.71335e-37         -9.9086e-19 -5.30363e-18 2.44172e-35 7.00154e-36         
48.25 4.0219e-18 -8.07794e-18 1.55496e-36 -6.99419e-37         -2.3416e-18 -4.5596e-18 2.55038e-35 3.90264e-36         
48.3 3.78554e-18 -8.21477e-18 1.55496e-36 -7.63704e-37         -3.37498e-18 -3.47084e-18 2.63898e-35 1.88079e-37         
48.35 3.54445e-18 -8.34488e-18 1.48516e-36 -8.84192e-37         -4.0051e-18 -2.15401e-18 2.61944e-35 -3.72044e-36         
48.4 3.29882e-18 -8.46812e-18 1.4341e-36 -9.78232e-37         -4.18616e-18 -7.46179e-19 2.61415e-35 -7.21166e-36         
48.45 3.04884e-18 -8.58433e-18 1.57259e-36 -9.40763e-37         -3.91691e-18 6.08435e-19 2.49939e-35 -1.07866e-35         
48.5 2.79472e-18 -8.69334e-18 1.63173e-36 -1.01423e-36         -3.24083e-18 1.77256e-18 2.38875e-35 -1.42264e-35         
48.55 2.53664e-18 -8.79502e-18 1.45725e-36 -1.17182e-36         -2.24191e-18 2.62937e-18 2.19288e-35 -1.81746e-35         
48.6 2.27483e-18 -8.88922e-18 1.37276e-36 -8.94845e-37         -1.03648e-18 3.09416e-18 1.88593e-35 -2.13675e-35         
48.65 2.00949e-18 -8.97581e-18 1.28643e-36 -1.22104e-36         2.38217e-19 3.12293e-18 1.61111e-35 -2.39933e-35         
48.7 1.74083e-18 -9.05464e-18 1.31178e-36 -1.12333e-36         1.43774e-18 2.71713e-18 1.22531e-35 -2.66294e-35         
48.75 1.46909e-18 -9.1256e-18 1.40729e-36 -1.09945e-36         2.42492e-18 1.92389e-18 8.11238e-36 -2.8491e-35         
48.8 1.19449e-18 -9.18857e-18 1.35549e-36 -1.235e-36         3.0839e-18 8.31727e-19 3.9908e-36 -3.04277e-35         
48.85 9.17265e-19 -9.24343e-18 1.21113e-36 -1.21407e-36         3.33225e-18 -4.3791e-19 -1.14611e-37 -3.08538e-35         
48.9 6.37645e-19 -9.29009e-18 1.28386e-36 -1.36688e-36         3.12985e-18 -1.74255e-18 -4.98997e-36 -3.04846e-35         
48.95 3.55874e-19 -9.32843e-18 1.20194e-36 -1.34208e-36         2.48383e-18 -2.93295e-18 -1.02915e-35 -2.95747e-35         
49 7.21939e-20 -9.35837e-18 1.08586e-36 -1.34061e-36         1.44868e-18 -3.86822e-18 -1.53475e-35 -2.83647e-35         
49.05 -2.13146e-19 -9.37983e-18 1.2677e-36 -1.45669e-36         1.21813e-19 -4.43047e-18 -2.00143e-35 -2.52026e-35         
49.1 -4.99894e-19 -9.39272e-18 1.02378e-36 -1.46386e-36         -1.36551e-18 -4.53744e-18 -2.39162e-35 -2.21155e-35         
49.15 -7.87795e-19 -9.39697e-18 1.10643e-36 -1.35512e-36         -2.86065e-18 -4.15181e-18 -2.74869e-35 -1.77059e-35         
49.2 -1.07659e-18 -9.39252e-18 8.73172e-37 -1.48737e-36         -4.20466e-18 -3.28616e-18 -2.98403e-35 -1.22413e-35         
49.25 -1.36602e-18 -9.37932e-18 1.06015e-36 -1.45541e-36         -5.24822e-18 -2.00315e-18 -3.19147e-35 -7.31157e-36         
49.3 -1.65583e-18 -9.35732e-18 9.22396e-37 -1.59417e-36         -5.86708e-18 -4.10553e-19 -3.23378e-35 -1.57663e-36         
49.35 -1.94574e-18 -9.32647e-18 1.04986e-36 -1.58122e-36         -5.97531e-18 1.3483e-18 -3.21659e-35 4.22296e-36         
49.4 -2.23548e-18 -9.28675e-18 9.49946e-37 -1.57884e-36         -5.53508e-18 3.10787e-18 -3.08215e-35 9.81354e-36         
49.45 -2.5248e-18 -9.23813e-18 1.01974e-36 -1.63109e-36         -4.56188e-18 4.69632e-18 -2.84396e-35 1.48509e-35         
49.5 -2.8134e-18 -9.18059e-18 7.60765e-37 -1.66654e-36         -3.12455e-18 5.95252e-18 -2.43386e-35 1.96161e-35         
49.55 -3.10103e-18 -9.11414e-18 7.22562e-37 -1.70373e-36         -1.33995e-18 6.7423e-18 -2.01465e-35 2.3147e-35         
49.6 -3.38741e-18 -9.03876e-18 8.22111e-37 -1.60512e-36         6.37175e-19 6.97255e-18 -1.52785e-35 2.62267e-35         
49.65 -3.67225e-18 -8.95447e-18 7.64071e-37 -1.69035e-36         2.62847e-18 6.60154e-18 -9.62491e-36 2.8015e-35         
49.7 -3.95529e-18 -8.86128e-18 7.79132e-37 -1.77865e-36         4.44885e-18 5.64438e-18 -4.51463e-36 2.87114e-35         
49.75 -4.23625e-18 -8.75923e-18 7.17786e-37 -1.74712e-36         5.92449e-18 4.17304e-18 6.89134e-37 2.86541e-35         
49.8 -4.51484e-18 -8.64834e-18 6.89868e-37 -1.72922e-36         6.91012e-18 2.31071e-18 5.91274e-36 2.64457e-35         
49.85 -4.7908e-18 -8.52867e-18 5.60564e-37 -1.76641e-36         7.30391e-18 2.20982e-19 1.06735e-35 2.42108e-35         
49.9 -5.06384e-18 -8.40025e-18 6.26318e-37 -1.7671e-36         7.05837e-18 -1.90724e-18 1.52609e-35 2.05201e-35         
49.95 -5.33369e-18 -8.26316e-18 4.44484e-37 -1.87748e-36         6.18616e-18 -3.8776e-18 1.74443e-35 1.68496e-35         
50 -5.60007e-18 -8.11746e-18 4.19505e-37 -1.7783e-36         4.76004e-18 -5.50529e-18 1.96131e-35 1.26777e-35         
50.05 -5.86271e-18 -7.96323e-18 5.70115e-37 -1.74497e-36         2.90691e-18 -6.63528e-18 2.06814e-35 8.36658e-36         
50.1 -6.12133e-18 -7.80056e-18 4.63953e-37 -1.81118e-36         7.96389e-19 -7.158e-18 2.08738e-35 3.70281e-36         
50.15 -6.37566e-18 -7.62954e-18 2.92037e-37 -1.94085e-36         -1.37508e-18 -7.02076e-18 2.00205e-35 -4.8783e-37         
50.2 -6.62544e-18 -7.45028e-18 3.94893e-37 -1.98897e-36         -3.403e-18 -6.2338e-18 1.84068e-35 -4.40517e-36         
50.25 -6.87039e-18 -7.26289e-18 2.61547e-37 -1.91716e-36         -5.09482e-18 -4.87017e-18 1.63394e-35 -7.42472e-36         
50.3 -7.11025e-18 -7.06749e-18 2.60078e-37 -2.07236e-36         -6.28894e-18 -3.05933e-18 1.36416e-35 -1.05442e-35         
50.35 -7.34476e-18 -6.86422e-18 7.67745e-38 -1.95885e-36         -6.87107e-18 -9.75185e-19 1.02797e-35 -1.24933e-35         
50.4 -7.57365e-18 -6.6532e-18 2.97547e-38 -2.06905e-36         -6.78604e-18 1.18071e-18 6.71795e-36 -1.37634e-35         
50.45 -7.79668e-18 -6.4346e-18 -6.06114e-38 -1.96803e-36         -6.04389e-18 3.19877e-18 3.60877e-36 -1.37728e-35         
50.5 -8.01358e-18 -6.20857e-18 8.00806e-38 -1.99944e-36         -4.71954e-18 4.88221e-18 4.33464e-37 -1.39296e-35         
50.55 -8.22412e-18 -5.97526e-18 -1.6861e-37 -2.10744e-36         -2.94591e-18 6.0668e-18 -2.44209e-36 -1.29892e-35         
50.6 -8.42804e-18 -5.73486e-18 -4.84891e-38 -2.11883e-36         -9.01052e-19 6.63768e-18 -5.34409e-36 -1.12612e-35         
50.65 -8.62511e-18 -5.48754e-18 -7.97132e-38 -1.9594e-36         1.20936e-18 6.54132e-18 -7.59388e-36 -9.39514e-36         
50.7 -8.81509e-18 -5.2335e-18 -1.20856e-37 -1.93552e-36         3.17265e-18 5.79149e-18 -9.24967e-36 -7.0177e-36         
50.75 -8.99775e-18 -4.97292e-18 -1.88446e-37 -1.92891e-36         4.79074e-18 4.46837e-18 -1.06985e-35 -4.84598e-36         
50.8 -9.17286e-18 -4.70603e-18 -2.75506e-37 -2.19524e-36         5.90049e-18 2.71097e-18 -1.13729e-35 -2.51703e-36         
50.85 -9.34021e-18 -4.43302e-18 -3.08935e-37 -1.9245e-36         6.3908e-18 7.03313e-19 -1.14728e-35 5.01789e-37         
50.9 -9.49958e-18 -4.15411e-18 -4.66892e-37 -2.00569e-36         6.21452e-18 -1.34417e-18 -1.16286e-35 3.04444e-36         
50.95 -9.65076e-18 -3.86955e-18 -3.29138e-37 -1.90761e-36         5.39392e-18 -3.21621e-18 -1.12113e-35 6.05453e-36         
51 -9.79356e-18 -3.57956e-18 -3.26934e-37 -2.06924e-36         4.01912e-18 -4.71508e-18 -9.7713e-36 8.10797e-36         
51.05 -9.92777e-18 -3.28438e-18 -6.31461e-37 -2.16511e-36         2.23934e-18 -5.68151e-18 -8.82943e-36 1.10291e-35         
51.1 -1.00532e-17 -2.98426e-18 -4.70932e-37 -2.02589e-36         2.47905e-19 -6.01189e-18 -6.61069e-36 1.29363e-35         
51.15 -1.01697e-17 -2.67947e-18 -7.21092e-37 -2.22683e-36         -1.73762e-18 -5.66987e-18 -4.3811e-36 1.4967e-35         
51.2 -1.02771e-17 -2.37025e-18 -6.3293e-37 -2.06263e-36         -3.49813e-18 -4.69118e-18 -1.19386e-36 1.64187e-35         
51.25 -1.03751e-17 -2.05689e-18 -6.43583e-37 -2.00422e-36         -4.83628e-18 -3.1809e-18 1.81761e-36 1.70109e-35         
51.3 -1.04638e-17 -1.73965e-18 -8.83457e-37 -2.09936e-36         -5.59788e-18 -1.30333e-18 4.21856e-36 1.75604e-35         
51.35 -1.05428e-17 -1.41883e-18 -7.74357e-37 -2.07622e-36         -5.68913e-18 7.34464e-19 8.68103e-36 1.82584e-35         
51.4 -1.06121e-17 -1.09469e-18 -9.11008e-37 -2.03985e-36         -5.08778e-18 2.7041e-18 1.23662e-35 1.76558e-35         
51.45 -1.06714e-17 -7.67543e-19 -8.16418e-37 -2.1416e-36         -3.84699e-18 4.37991e-18 1.63952e-35 1.6008e-35         
51.5 -1.07208e-17 -4.3768e-19 -8.85111e-37 -2.08944e-36         -2.09119e-18 5.56321e-18 2.00774e-35 1.37915e-35         
51.55 -1.07601e-17 -1.05404e-19 -1.06915e-36 -2.05234e-36         -4.36427e-21 6.10427e-18 2.34041e-35 1.06206e-35         
51.6 -1.07892e-17 2.28977e-19 -8.85662e-37 -1.97226e-36         2.18832e-18 5.91951e-18 2.65897e-35 6.49461e-36         
51.65 -1.08079e-17 5.65151e-19 -9.66844e-37 -2.09495e-36         4.24361e-18 5.00214e-18 2.90094e-35 2.14822e-36         
51.7 -1.08162e-17 9.02802e-19 -1.29415e-36 -1.97557e-36         5.92582e-18 3.42478e-18 3.05202e-35 -3.67048e-36         
51.75 -1.0814e-17 1.24161e-18 -1.24786e-36 -1.91826e-36         7.03216e-18 1.33385e-18 3.07392e-35 -8.99547e-36         
51.8 -1.08013e-17 1.58125e-18 -1.2125e-36 -1.95242e-36         7.41533e-18 -1.06413e-18 2.95034e-35 -1.50889e-35         
51.85 -1.07779e-17 1.9214e-18 -1.40811e-36 -1.9223e-36         7.00067e-18 -3.52289e-18 2.77035e-35 -2.14855e-35         
51.9 -1.07439e-17 2.26172e-18 -1.45523e-36 -1.92965e-36         5.7961e-18 -5.78147e-18 2.44973e-35 -2.66964e-35         
51.95 -1.06991e-17 2.60188e-18 -1.3633e-36 -1.98438e-36         3.89353e-18 -7.59149e-18 1.96983e-35 -3.21615e-35         
52 -1.06436e-17 2.94155e-18 -1.47162e-36 -1.89622e-36         1.46143e-18 -8.74374e-18 1.41368e-35 -3.65946e-35         
52.05 -1.05774e-17 3.28039e-18 -1.40855e-36 -1.87491e-36         -1.27088e-18 -9.09125e-18 7.76708e-36 -3.97097e-35         
52.1 -1.05003e-17 3.61806e-18 -1.55386e-36 -1.88042e-36         -4.03574e-18 -8.56644e-18 2.30323e-37 -4.14244e-35         
52.15 -1.04126e-17 3.95422e-18 -1.6419e-36 -1.85397e-36         -6.55423e-18 -7.19017e-18 -7.53565e-36 -4.23237e-35         
52.2 -1.0314e-17 4.28852e-18 -1.66068e-36 -1.7772e-36         -8.56512e-18 -5.07186e-18 -1.56223e-35 -4.04884e-35         
52.25 -1.02048e-17 4.62063e-18 -1.76871e-36 -1.79079e-36         -9.85258e-18 -2.40005e-18 -2.30735e-35 -3.80125e-35         
52.3 -1.00848e-17 4.9502e-18 -1.72784e-36 -1.7794e-36         -1.02698e-17 5.75351e-19 -2.99869e-35 -3.32702e-35         
52.35 -9.95423e-18 5.27688e-18 -1.85397e-36 -1.75332e-36         -9.7557e-18 3.56786e-18 -3.6167e-35 -2.83621e-35         
52.4 -9.81304e-18 5.60034e-18 -1.70933e-36 -1.85691e-36         -8.34326e-18 6.28349e-18 -4.08073e-35 -2.08386e-35         
52.45 -9.66133e-18 5.92022e-18 -1.93497e-36 -1.67912e-36         -6.15776e-18 8.45128e-18 -4.42515e-35 -1.33727e-35         
52.5 -9.49918e-18 6.23619e-18 -1.89098e-36 -1.66149e-36         -3.40553e-18 9.85199e-18 -4.6479e-35 -5.11928e-36         
52.55 -9.32668e-18 6.54791e-18 -1.93957e-36 -1.7041e-36         -3.5377e-19 1.03419e-17 -4.60191e-35 3.72044e-36         
52.6 -9.14393e-18 6.85504e-18 -2.04187e-36 -1.66773e-36         2.6964e-18 9.869e-18 -4.44975e-35 1.17814e-35         
52.65 -8.95104e-18 7.15724e-18 -2.04463e-36 -1.64716e-36         5.441e-18 8.48008e-18 -4.17594e-35 1.94162e-35         
52.7 -8.74813e-18 7.45417e-18 -1.99503e-36 -1.69308e-36         7.60508e-18 6.317e-18 -3.74454e-35 2.68791e-35         
52.75 -8.53535e-18 7.7455e-18 -2.04224e-36 -1.62622e-36         8.97214e-18 3.60316e-18 -3.20322e-35 3.24686e-35         
52.8 -8.31283e-18 8.03091e-18 -2.14454e-36 -1.61373e-36         9.40777e-18 6.20883e-19 -2.48793e-35 3.70979e-35         
52.85 -8.08073e-18 8.31007e-18 -2.11993e-36 -1.41316e-36         8.87496e-18 -2.3178e-18 -1.79028e-35 4.01539e-35         
52.9 -7.83922e-18 8.58265e-18 -2.19781e-36 -1.60602e-36         7.43928e-18 -4.90408e-18 -1.11349e-35 4.22083e-35         
52.95 -7.58848e-18 8.84835e-18 -2.24519e-36 -1.24455e-36         5.263e-18 -6.86551e-18 -3.3722e-36 4.27909e-35         
53 -7.32869e-18 9.10683e-18 -2.29479e-36 -1.235e-36         2.58885e-18 -7.9957e-18 3.52795e-36 4.21165e-35         
53.05 -7.06006e-18 9.35781e-18 -2.33078e-36 -1.35035e-36         -2.85232e-19 -8.17746e-18 9.95717e-36 3.98904e-35         
53.1 -6.78279e-18 9.60096e-18 -2.45421e-36 -1.28166e-36         -3.03781e-18 -7.39663e-18 1.60227e-35 3.6984e-35         
53.15 -6.49711e-18 9.83601e-18 -2.36789e-36 -1.10276e-36         -5.35864e-18 -5.7449e-18 2.14388e-35 3.3531e-35         
53.2 -6.20324e-18 1.00626e-17 -2.29846e-36 -1.35366e-36         -6.98279e-18 -3.41129e-18 2.52099e-35 2.92287e-35         
53.25 -5.90143e-18 1.02806e-17 -2.47405e-36 -1.28092e-36         -7.72045e-18 -6.62699e-19 2.94873e-35 2.41094e-35         
53.3 -5.59193e-18 1.04896e-17 -2.56919e-36 -1.10827e-36         -7.47896e-18 2.18431e-18 3.17824e-35 1.91183e-35         
53.35 -5.275e-18 1.06893e-17 -2.56956e-36 -1.06492e-36         -6.27464e-18 4.79775e-18 3.329e-35 1.32015e-35         
53.4 -4.9509e-18 1.08795e-17 -2.58645e-36 -1.00211e-36         -4.2329e-18 6.86677e-18 3.50621e-35 8.28283e-36         
53.45 -4.61992e-18 1.106e-17 -2.7367e-36 -8.23581e-37         -1.57624e-18 8.13662e-18 3.53545e-35 2.53466e-36         
53.5 -4.28235e-18 1.12304e-17 -2.55119e-36 -1.02452e-36         1.39862e-18 8.43812e-18 3.43186e-35 -2.62135e-36         
53.55 -3.93848e-18 1.13906e-17 -2.776e-36 -9.4664e-37         4.35236e-18 7.70826e-18 3.3875e-35 -7.43794e-36         
53.6 -3.58862e-18 1.15403e-17 -2.73853e-36 -1.11488e-36         6.93998e-18 5.99954e-18 3.14423e-35 -1.20841e-35         
53.65 -3.23308e-18 1.16793e-17 -2.82486e-36 -7.51214e-37         8.84924e-18 3.47668e-18 2.94594e-35 -1.67361e-35         
53.7 -2.87219e-18 1.18074e-17 -2.7209e-36 -9.35253e-37         9.83626e-18 4.00838e-19 2.62032e-35 -2.09693e-35         
53.75 -2.50628e-18 1.19243e-17 -2.79547e-36 -7.11541e-37         9.75444e-18 -2.89721e-18 2.19817e-35 -2.43401e-35         
53.8 -2.13569e-18 1.203e-17 -2.92955e-36 -6.15114e-37         8.57312e-18 -6.05229e-18 1.7506e-35 -2.83635e-35         
53.85 -1.76076e-18 1.21241e-17 -2.77233e-36 -5.81135e-37         6.38401e-18 -8.70459e-18 1.26013e-35 -3.06819e-35         
53.9 -1.38184e-18 1.22065e-17 -2.93286e-36 -6.75542e-37         3.39403e-18 -1.05399e-17 6.72971e-36 -3.18353e-35         
53.95 -9.99304e-19 1.22771e-17 -3.06143e-36 -4.1179e-37         -9.4669e-20 -1.13257e-17 1.66773e-36 -3.24613e-35         
54 -6.1351e-19 1.23357e-17 -2.85755e-36 -5.37421e-37         -3.71582e-18 -1.09391e-17 -4.29276e-36 -3.21556e-35         
54.05 -2.24831e-19 1.23822e-17 -2.90935e-36 -4.02974e-37         -7.07793e-18 -9.38308e-18 -1.05949e-35 -3.03013e-35         
54.1 1.66353e-19 1.24164e-17 -2.87555e-36 -4.13994e-37         -9.807e-18 -6.78977e-18 -1.61146e-35 -2.73567e-35         
54.15 5.59659e-19 1.24382e-17 -2.90237e-36 -3.14445e-37         -1.15882e-17 -3.40882e-18 -2.11824e-35 -2.34129e-35         
54.2 9.54697e-19 1.24476e-17 -3.01588e-36 -2.98374e-37         -1.22023e-17 4.17052e-19 -2.53084e-35 -1.83994e-35         
54.25 1.35107e-18 1.24443e-17 -3.03718e-36 -2.46946e-37         -1.1552e-17 4.2876e-18 -2.86174e-35 -1.22468e-35         
54.3 1.74839e-18 1.24284e-17 -3.02176e-36 -1.34631e-37         -9.67557e-18 7.78775e-18 -2.98723e-35 -5.79702e-36         
54.35 2.14624e-18 1.23998e-17 -3.25538e-36 -8.78407e-38         -6.74614e-18 1.05329e-17 -3.06011e-35 9.7566e-37         
54.4 2.54423e-18 1.23583e-17 -3.03278e-36 -3.96729e-38         -3.05543e-18 1.22119e-17 -2.9117e-35 8.03597e-36         
54.45 2.94194e-18 1.23041e-17 -3.22526e-36 -1.09743e-38         1.01549e-18 1.26232e-17 -2.68395e-35 1.42764e-35         
